True Yield,Prediction_Ours_500
54.69797468,49.4-59.2
28.17135486,49.4-59.2
38.40380593,49.4-59.2
15.23875818,0.0-14.8
48.48749388,0.0-14.8
42.69485888,0.0-14.8
37.65445791,0.0-14.8
53.63578043,0.0-14.8
63.0697188,0.0-14.8
28.75149591,0.0-14.8
51.21654271,0.0-14.8
56.51667394,0.0-14.8
36.30636065,0.0-14.8
82.1847816,0.0-14.8
92.91423383,14.8-29.6
66.07082051,0.0-14.8
83.08846167,0.0-14.8
97.29293259,14.8-29.6
76.33726193,0.0-14.8
87.90201497,0.0-14.8
93.31083413,39.5-49.4
28.47849533,0.0-14.8
51.8134607,0.0-14.8
85.4419715,14.8-29.6
91.6524383,0.0-14.8
74.81544975,0.0-14.8
96.59121826,0.0-14.8
76.33612431,0.0-14.8
80.52782377,0.0-14.8
91.05627032,0.0-14.8
20.64357371,0.0-14.8
39.09372544,0.0-14.8
84.91024962,14.8-29.6
63.25759385,0.0-14.8
51.68395023,0.0-14.8
95.55515456,0.0-14.8
74.63930208,0.0-14.8
56.65401799,0.0-14.8
84.17796028,0.0-14.8
17.08756486,0.0-14.8
35.53815083,0.0-14.8
27.33482675,0.0-14.8
12.24156469,0.0-14.8
59.55262648,0.0-14.8
58.30938102,0.0-14.8
17.56349703,0.0-14.8
59.13712916,0.0-14.8
65.27849508,0.0-14.8
35.2030282,14.8-29.6
84.60201966,14.8-29.6
93.09950718,14.8-29.6
72.15476775,0.0-14.8
86.2541164,29.6-39.5
91.26694463,39.5-49.4
63.14714159,29.6-39.5
88.44485055,29.6-39.5
92.13719474,39.5-49.4
25.95507424,0.0-14.8
55.46040564,0.0-14.8
71.49385038,14.8-29.6
87.93113193,0.0-14.8
84.44355873,0.0-14.8
87.95919128,39.5-49.4
88.30829539,0.0-14.8
77.4707991,0.0-14.8
93.03255731,29.6-39.5
20.15990301,0.0-14.8
16.25514799,0.0-14.8
59.28097568,14.8-29.6
83.37705512,0.0-14.8
66.70576357,0.0-14.8
92.89765441,39.5-49.4
89.89767813,0.0-14.8
59.55424843,0.0-14.8
89.47412112,29.6-39.5
20.04239857,0.0-14.8
37.83294904,0.0-14.8
50.09944792,0.0-14.8
11.17697809,0.0-14.8
34.38173794,0.0-14.8
46.5446166,0.0-14.8
23.5354934,0.0-14.8
43.49187499,0.0-14.8
51.64764803,0.0-14.8
9.80291595,0.0-14.8
24.97534285,0.0-14.8
19.78249574,0.0-14.8
38.88072897,0.0-14.8
63.56431346,0.0-14.8
81.15618498,0.0-14.8
21.66443641,0.0-14.8
36.7072802,0.0-14.8
60.85990802,0.0-14.8
76.21686958,29.6-39.5
65.93366748,29.6-39.5
80.02551627,39.5-49.4
23.65087488,0.0-14.8
54.30595244,0.0-14.8
81.85780625,0.0-14.8
32.01759643,0.0-14.8
57.9744807,0.0-14.8
88.82757824,0.0-14.8
14.46827704,0.0-14.8
15.35251148,0.0-14.8
48.23235239,0.0-14.8
79.65524299,0.0-14.8
62.53871196,0.0-14.8
86.78620377,29.6-39.5
19.93006899,0.0-14.8
24.95867786,0.0-14.8
46.16924796,0.0-14.8
21.75875381,0.0-14.8
37.45572206,0.0-14.8
82.57086092,0.0-14.8
4.952408524,0.0-14.8
7.467378263,0.0-14.8
36.35900481,0.0-14.8
77.6347291,0.0-14.8
40.91072057,0.0-14.8
87.36384149,29.6-39.5
11.06445724,0.0-14.8
6.703331473,0.0-14.8
35.64598437,0.0-14.8
0.0,0.0-14.8
49.4018977,0.0-14.8
51.52656955,0.0-14.8
18.58444117,0.0-14.8
18.5257144,0.0-14.8
28.69582004,0.0-14.8
0.0,0.0-14.8
1.437346554,0.0-14.8
11.85200713,0.0-14.8
24.04057337,0.0-14.8
13.1450619,0.0-14.8
26.94242513,0.0-14.8
8.008432112,0.0-14.8
60.25206697,0.0-14.8
85.40177854,0.0-14.8
35.06478929,0.0-14.8
33.74087377,0.0-14.8
61.11611165,0.0-14.8
4.84059533,0.0-14.8
6.315944702,0.0-14.8
46.05681806,0.0-14.8
65.48767084,0.0-14.8
50.50908656,14.8-29.6
83.68183531,14.8-29.6
2.145304957,0.0-14.8
60.47798465,0.0-14.8
89.419451,0.0-14.8
28.5763008,0.0-14.8
16.26033077,0.0-14.8
50.70720641,0.0-14.8
2.413308832,0.0-14.8
1.592422994,0.0-14.8
40.89777506,0.0-14.8
63.56506276,0.0-14.8
43.48269562,0.0-14.8
85.13318487,14.8-29.6
0.0,0.0-14.8
46.59177534,0.0-14.8
93.56409267,0.0-14.8
16.4099085,0.0-14.8
6.168096918,0.0-14.8
49.14544471,0.0-14.8
0.0,0.0-14.8
0.0,0.0-14.8
35.36016156,0.0-14.8
25.99050807,0.0-14.8
19.53099508,0.0-14.8
67.75052852,14.8-29.6
46.64960106,0.0-14.8
45.54864618,0.0-14.8
47.15771685,0.0-14.8
23.18775097,0.0-14.8
36.80117668,0.0-14.8
50.91041247,0.0-14.8
19.59466142,0.0-14.8
40.32928262,14.8-29.6
55.41075316,14.8-29.6
30.07960625,0.0-14.8
30.2871506,0.0-14.8
49.96376516,0.0-14.8
70.25926715,0.0-14.8
70.67829218,14.8-29.6
81.27460019,39.5-49.4
55.70352222,0.0-14.8
66.35401825,29.6-39.5
84.42429873,39.5-49.4
64.57811697,14.8-29.6
66.50686069,14.8-29.6
83.82537223,39.5-49.4
69.97972982,0.0-14.8
71.09717455,0.0-14.8
83.38501147,0.0-14.8
72.16100406,0.0-14.8
56.60877307,0.0-14.8
80.78104004,14.8-29.6
77.62777181,0.0-14.8
60.94658978,0.0-14.8
84.33974431,14.8-29.6
77.82985513,14.8-29.6
59.21092574,14.8-29.6
84.34096533,14.8-29.6
73.60085469,0.0-14.8
62.07451283,0.0-14.8
87.52908706,0.0-14.8
77.51023369,0.0-14.8
36.62142901,0.0-14.8
74.31911492,14.8-29.6
75.06901133,0.0-14.8
41.28086675,0.0-14.8
82.64502167,29.6-39.5
75.95426954,14.8-29.6
41.4297554,14.8-29.6
85.65923047,14.8-29.6
64.01092118,0.0-14.8
36.10071383,0.0-14.8
65.99016493,0.0-14.8
16.43551115,0.0-14.8
24.44251918,0.0-14.8
28.7617291,0.0-14.8
12.48722349,0.0-14.8
36.25474039,0.0-14.8
23.14100825,0.0-14.8
22.20180478,0.0-14.8
44.30153891,0.0-14.8
52.36462009,0.0-14.8
31.22952549,0.0-14.8
37.46429839,0.0-14.8
45.98390905,0.0-14.8
31.76624566,0.0-14.8
63.00725217,0.0-14.8
79.62575679,14.8-29.6
53.50463767,0.0-14.8
51.21151631,0.0-14.8
78.70773698,0.0-14.8
62.99169098,0.0-14.8
61.25906652,14.8-29.6
82.77010873,29.6-39.5
73.26731184,0.0-14.8
64.68492451,0.0-14.8
81.29892199,14.8-29.6
27.98543221,0.0-14.8
44.24461772,0.0-14.8
71.05445565,0.0-14.8
47.20893463,0.0-14.8
38.06656269,0.0-14.8
73.49750543,0.0-14.8
76.11415284,0.0-14.8
65.86005497,0.0-14.8
80.79670421,14.8-29.6
78.22401013,0.0-14.8
63.16520406,0.0-14.8
80.73687357,0.0-14.8
25.90827653,0.0-14.8
30.24326754,0.0-14.8
41.06227561,0.0-14.8
37.12306374,0.0-14.8
31.02334366,0.0-14.8
39.71442231,0.0-14.8
74.49984474,0.0-14.8
53.66497703,0.0-14.8
80.77035612,14.8-29.6
66.42814295,0.0-14.8
42.18931962,0.0-14.8
57.42667045,0.0-14.8
19.59428889,0.0-14.8
58.61075678,0.0-14.8
54.83360857,0.0-14.8
51.10248957,0.0-14.8
59.4767437,0.0-14.8
70.62989218,0.0-14.8
26.98890626,0.0-14.8
57.55128922,0.0-14.8
67.97172842,0.0-14.8
36.58798902,0.0-14.8
80.58917239,0.0-14.8
97.56849953,14.8-29.6
66.20793624,0.0-14.8
85.14465222,0.0-14.8
99.61910732,0.0-14.8
73.22050209,0.0-14.8
86.21979782,0.0-14.8
93.87454124,14.8-29.6
33.33065232,0.0-14.8
83.36436834,0.0-14.8
92.00324978,0.0-14.8
66.37274183,0.0-14.8
84.20189779,0.0-14.8
97.94800557,0.0-14.8
73.13965753,0.0-14.8
85.26909551,0.0-14.8
98.17713445,0.0-14.8
24.16256349,0.0-14.8
65.38933316,0.0-14.8
95.07020116,0.0-14.8
66.28326385,0.0-14.8
69.94718927,0.0-14.8
99.03446213,0.0-14.8
76.16070518,0.0-14.8
68.60611463,0.0-14.8
95.67591323,0.0-14.8
19.42152909,0.0-14.8
41.96438983,0.0-14.8
34.44632451,0.0-14.8
12.7214048,0.0-14.8
57.6053748,0.0-14.8
63.62909921,0.0-14.8
15.1215994,0.0-14.8
63.46127974,0.0-14.8
69.51698512,0.0-14.8
40.08669181,0.0-14.8
85.14015258,14.8-29.6
99.99999,14.8-29.6
73.13874552,0.0-14.8
91.93340238,0.0-14.8
95.38648822,14.8-29.6
63.83709974,0.0-14.8
90.22793001,0.0-14.8
91.51096876,29.6-39.5
35.80276164,0.0-14.8
81.63511603,0.0-14.8
99.99999,14.8-29.6
89.46707858,0.0-14.8
91.20970452,0.0-14.8
92.35381549,0.0-14.8
92.90401218,0.0-14.8
90.37135809,0.0-14.8
98.84920594,14.8-29.6
27.24737039,0.0-14.8
50.42857568,0.0-14.8
81.51017538,14.8-29.6
91.37329051,0.0-14.8
69.8410056,0.0-14.8
94.14846732,14.8-29.6
94.29690562,0.0-14.8
77.75555198,0.0-14.8
95.75260589,14.8-29.6
19.49452071,0.0-14.8
43.37501152,0.0-14.8
55.00354925,0.0-14.8
13.03686492,0.0-14.8
42.29478749,0.0-14.8
46.08846314,0.0-14.8
21.9180702,0.0-14.8
48.23965662,0.0-14.8
58.39892185,0.0-14.8
10.13794025,0.0-14.8
29.2582978,0.0-14.8
23.41994655,0.0-14.8
40.27887601,0.0-14.8
63.2869505,0.0-14.8
79.52732954,0.0-14.8
18.99441923,0.0-14.8
54.29333472,0.0-14.8
80.53864746,0.0-14.8
70.35430221,0.0-14.8
63.71103229,14.8-29.6
83.65366275,14.8-29.6
26.69194458,0.0-14.8
57.95225277,0.0-14.8
86.21496371,0.0-14.8
39.75657581,0.0-14.8
65.15148191,0.0-14.8
84.31065923,0.0-14.8
13.88482007,0.0-14.8
43.16671419,0.0-14.8
78.78970759,0.0-14.8
84.58893866,0.0-14.8
65.59087383,0.0-14.8
89.32312927,14.8-29.6
24.6686189,0.0-14.8
49.7806525,0.0-14.8
87.75322874,0.0-14.8
27.05720868,0.0-14.8
46.33728613,0.0-14.8
90.31730943,0.0-14.8
6.244420828,0.0-14.8
15.10235685,0.0-14.8
79.01720716,0.0-14.8
79.76966371,0.0-14.8
46.38749412,0.0-14.8
86.76065944,14.8-29.6
15.42196799,0.0-14.8
17.35228888,0.0-14.8
77.54677515,0.0-14.8
0.0,0.0-14.8
40.9724255,0.0-14.8
59.0740653,0.0-14.8
17.39978172,0.0-14.8
21.49059564,0.0-14.8
28.02951353,0.0-14.8
0.0,0.0-14.8
1.530768374,0.0-14.8
13.49999802,0.0-14.8
23.94536549,0.0-14.8
12.68763797,0.0-14.8
27.31009438,0.0-14.8
9.011992674,0.0-14.8
63.42879895,0.0-14.8
88.51390693,0.0-14.8
30.72459608,0.0-14.8
44.53583158,0.0-14.8
70.86807008,0.0-14.8
10.03634536,0.0-14.8
8.140819585,0.0-14.8
51.15306518,0.0-14.8
66.1445595,0.0-14.8
46.64490818,0.0-14.8
84.53852223,14.8-29.6
27.04583578,0.0-14.8
63.18914382,0.0-14.8
89.55924552,0.0-14.8
36.14968182,0.0-14.8
36.05690183,0.0-14.8
77.95754061,0.0-14.8
12.05269157,0.0-14.8
2.633148758,0.0-14.8
44.9389876,0.0-14.8
68.44214129,0.0-14.8
47.63381676,0.0-14.8
89.5987779,0.0-14.8
17.5357483,0.0-14.8
51.25885662,0.0-14.8
96.13228316,0.0-14.8
23.02454867,0.0-14.8
14.42398425,0.0-14.8
63.351286,0.0-14.8
6.151237345,0.0-14.8
0.0,0.0-14.8
35.68280094,0.0-14.8
40.32898976,0.0-14.8
26.8708629,0.0-14.8
80.80959568,0.0-14.8
47.85301388,0.0-14.8
42.79858664,0.0-14.8
62.53548833,0.0-14.8
22.00500964,0.0-14.8
42.20791273,0.0-14.8
62.69909879,0.0-14.8
19.12358264,0.0-14.8
46.57912629,0.0-14.8
64.88423444,14.8-29.6
29.79340439,0.0-14.8
38.85520908,0.0-14.8
54.07334238,0.0-14.8
73.95050649,0.0-14.8
58.46064001,0.0-14.8
84.68245385,14.8-29.6
57.7580975,0.0-14.8
65.50261834,0.0-14.8
83.82528245,14.8-29.6
63.222267,14.8-29.6
62.22086343,14.8-29.6
85.99469652,14.8-29.6
75.73582011,0.0-14.8
59.66718586,0.0-14.8
86.49714531,0.0-14.8
78.28452045,0.0-14.8
69.52780108,0.0-14.8
91.13914928,0.0-14.8
82.33244396,0.0-14.8
63.37225968,0.0-14.8
89.12987666,0.0-14.8
79.30639259,0.0-14.8
60.412252,14.8-29.6
88.72522624,14.8-29.6
77.54678733,0.0-14.8
61.80067802,0.0-14.8
89.61417594,0.0-14.8
80.90631241,0.0-14.8
45.52130306,0.0-14.8
92.11972779,0.0-14.8
83.08232968,0.0-14.8
47.58772845,0.0-14.8
90.64441503,0.0-14.8
82.34937004,14.8-29.6
47.77426479,14.8-29.6
94.15173815,14.8-29.6
72.26820117,0.0-14.8
46.52870973,0.0-14.8
87.94083651,0.0-14.8
17.06361217,0.0-14.8
26.61192771,0.0-14.8
23.20886991,0.0-14.8
13.26217146,0.0-14.8
40.83653695,0.0-14.8
30.73323241,0.0-14.8
22.35512226,0.0-14.8
44.76424476,0.0-14.8
62.64059826,0.0-14.8
31.17670784,0.0-14.8
39.38981845,0.0-14.8
52.56128921,0.0-14.8
37.29673945,0.0-14.8
59.18255708,0.0-14.8
82.21280375,14.8-29.6
60.63710952,0.0-14.8
60.13886073,0.0-14.8
84.10193793,0.0-14.8
63.44404456,0.0-14.8
62.35242374,0.0-14.8
80.16290148,14.8-29.6
70.29330199,0.0-14.8
60.93427362,0.0-14.8
82.3438198,0.0-14.8
32.32915323,0.0-14.8
61.37532466,0.0-14.8
83.94468409,0.0-14.8
58.17261114,0.0-14.8
64.15465798,0.0-14.8
86.32465757,0.0-14.8
81.78695125,0.0-14.8
64.68104609,0.0-14.8
85.64532689,0.0-14.8
70.14060434,0.0-14.8
66.65248144,0.0-14.8
88.24637541,0.0-14.8
28.29509241,0.0-14.8
53.5695113,0.0-14.8
86.42573792,0.0-14.8
42.69698784,0.0-14.8
56.03747384,0.0-14.8
83.49602396,0.0-14.8
83.44233536,0.0-14.8
58.26903703,0.0-14.8
84.70172213,0.0-14.8
66.04767415,0.0-14.8
54.86277738,0.0-14.8
86.23315653,0.0-14.8
