True Yield,Prediction_Ours_500
20.00288675,0.0-14.8
13.79100096,0.0-14.8
60.52865164,14.8-29.6
36.55522639,0.0-14.8
24.95662893,0.0-14.8
23.90935743,14.8-29.6
20.97581455,0.0-14.8
22.54874195,29.6-39.5
25.36847762,29.6-39.5
16.47592229,0.0-14.8
26.0695387,29.6-39.5
27.19452945,39.5-49.4
24.01631717,0.0-14.8
21.60400316,29.6-39.5
25.48313253,29.6-39.5
70.14701034,14.8-29.6
61.13755675,39.5-49.4
83.17489955,39.5-49.4
54.53336611,14.8-29.6
66.11270607,29.6-39.5
82.51131881,29.6-39.5
62.46560879,39.5-49.4
62.39976577,39.5-49.4
84.81458604,39.5-49.4
70.24905586,29.6-39.5
61.82340519,29.6-39.5
84.64975432,29.6-39.5
70.51359377,0.0-14.8
55.58164705,39.5-49.4
71.00136701,39.5-49.4
80.28534176,14.8-29.6
56.33395035,29.6-39.5
86.6996801,29.6-39.5
78.76794462,59.2-69.1
58.92871095,59.2-69.1
90.99050642,69.1-83.9
75.99606764,29.6-39.5
52.72286451,29.6-39.5
74.69880742,29.6-39.5
74.06067797,0.0-14.8
27.69709095,0.0-14.8
52.59936901,14.8-29.6
74.22961906,0.0-14.8
33.94683682,29.6-39.5
72.98033012,29.6-39.5
76.3099624,0.0-14.8
34.05189508,39.5-49.4
89.07661609,69.1-83.9
57.59970402,0.0-14.8
26.8260429,29.6-39.5
47.18415816,29.6-39.5
12.25099464,0.0-14.8
15.10135263,0.0-14.8
14.60964787,14.8-29.6
11.84842444,0.0-14.8
15.03293541,0.0-14.8
11.6539798,0.0-14.8
18.57739993,0.0-14.8
26.66040937,39.5-49.4
27.32636453,39.5-49.4
22.29411196,0.0-14.8
22.69659515,29.6-39.5
24.66006055,29.6-39.5
27.24876847,14.8-29.6
56.99401844,29.6-39.5
79.78226496,14.8-29.6
42.78380779,0.0-14.8
33.66124955,0.0-14.8
79.04497323,0.0-14.8
53.37807808,0.0-14.8
64.60204454,39.5-49.4
83.76441682,39.5-49.4
63.65319734,29.6-39.5
66.07394644,29.6-39.5
82.32171897,29.6-39.5
24.72320112,0.0-14.8
32.57727167,29.6-39.5
64.98015189,29.6-39.5
41.14460565,0.0-14.8
29.74076309,0.0-14.8
72.24358198,0.0-14.8
78.77070783,39.5-49.4
62.79572595,39.5-49.4
85.53405964,39.5-49.4
72.60987428,29.6-39.5
58.01064055,29.6-39.5
78.02488381,29.6-39.5
21.50066765,0.0-14.8
20.28381752,0.0-14.8
29.55686861,14.8-29.6
31.37415917,0.0-14.8
20.49711258,0.0-14.8
31.19527434,0.0-14.8
74.20453315,0.0-14.8
44.04139335,39.5-49.4
78.41262052,39.5-49.4
54.69797468,0.0-14.8
28.17135486,29.6-39.5
38.40380593,29.6-39.5
15.23875818,0.0-14.8
48.48749388,29.6-39.5
42.69485888,29.6-39.5
37.65445791,0.0-14.8
53.63578043,39.5-49.4
63.0697188,39.5-49.4
28.75149591,0.0-14.8
51.21654271,39.5-49.4
56.51667394,39.5-49.4
36.30636065,14.8-29.6
82.1847816,29.6-39.5
92.91423383,39.5-49.4
66.07082051,39.5-49.4
83.08846167,39.5-49.4
97.29293259,39.5-49.4
76.33726193,14.8-29.6
87.90201497,39.5-49.4
93.31083413,39.5-49.4
28.47849533,29.6-39.5
51.8134607,29.6-39.5
85.4419715,29.6-39.5
91.65243829999999,39.5-49.4
74.81544975,39.5-49.4
96.59121826,39.5-49.4
76.33612431,0.0-14.8
80.52782377,39.5-49.4
91.05627032,39.5-49.4
20.64357371,0.0-14.8
39.09372544,29.6-39.5
84.91024962,29.6-39.5
63.25759385,0.0-14.8
51.68395023,39.5-49.4
95.55515456,39.5-49.4
74.63930208,0.0-14.8
56.65401799,39.5-49.4
84.17796028,39.5-49.4
17.08756486,0.0-14.8
35.53815083,0.0-14.8
27.33482675,0.0-14.8
12.24156469,0.0-14.8
59.55262648,29.6-39.5
58.30938102,29.6-39.5
17.56349703,14.8-29.6
59.13712916,39.5-49.4
65.27849508,14.8-29.6
35.2030282,0.0-14.8
84.60201966,39.5-49.4
93.09950718,39.5-49.4
72.15476775,39.5-49.4
86.25411640000002,29.6-39.5
91.26694463,39.5-49.4
63.14714159,14.8-29.6
88.44485055,39.5-49.4
92.13719474,39.5-49.4
25.95507424,0.0-14.8
55.46040564,29.6-39.5
71.49385038,39.5-49.4
87.93113193,29.6-39.5
84.44355873,29.6-39.5
87.95919128,39.5-49.4
88.30829539,14.8-29.6
77.4707991,39.5-49.4
93.03255731,39.5-49.4
20.15990301,0.0-14.8
16.25514799,0.0-14.8
59.28097568,0.0-14.8
83.37705512,0.0-14.8
66.70576357,29.6-39.5
92.89765441,29.6-39.5
89.89767813,14.8-29.6
59.55424843,39.5-49.4
89.47412112,39.5-49.4
20.04239857,0.0-14.8
37.83294904,14.8-29.6
50.09944792,14.8-29.6
11.17697809,0.0-14.8
34.38173794,29.6-39.5
46.54461660000001,39.5-49.4
23.535493399999996,0.0-14.8
43.49187499,14.8-29.6
51.64764803,14.8-29.6
9.80291595,0.0-14.8
24.97534285,0.0-14.8
19.78249574,14.8-29.6
38.88072897,14.8-29.6
63.56431346,29.6-39.5
81.15618498,29.6-39.5
21.66443641,14.8-29.6
36.7072802,39.5-49.4
60.85990802,39.5-49.4
76.21686958,14.8-29.6
65.93366748,39.5-49.4
80.02551627,39.5-49.4
23.65087488,14.8-29.6
54.30595244,29.6-39.5
81.85780625,14.8-29.6
32.01759643,14.8-29.6
57.9744807,29.6-39.5
88.82757824,29.6-39.5
14.46827704,39.5-49.4
15.35251148,39.5-49.4
48.23235239,39.5-49.4
79.65524299,14.8-29.6
62.53871196,39.5-49.4
86.78620377,39.5-49.4
19.93006899,0.0-14.8
24.95867786,29.6-39.5
46.16924796,29.6-39.5
21.75875381,0.0-14.8
37.45572206,14.8-29.6
82.57086092,14.8-29.6
4.952408524,0.0-14.8
7.467378263,39.5-49.4
36.35900481,39.5-49.4
77.6347291,0.0-14.8
40.91072057,14.8-29.6
87.36384149,14.8-29.6
11.06445724,0.0-14.8
6.7033314729999995,0.0-14.8
35.64598437,14.8-29.6
0.0,0.0-14.8
49.4018977,0.0-14.8
51.52656955,14.8-29.6
18.58444117,14.8-29.6
18.5257144,14.8-29.6
28.69582004,14.8-29.6
0.0,0.0-14.8
1.437346554,0.0-14.8
11.85200713,0.0-14.8
24.04057337,0.0-14.8
13.1450619,29.6-39.5
26.94242513,29.6-39.5
8.008432112000001,14.8-29.6
60.25206697,29.6-39.5
85.40177854,39.5-49.4
35.06478929,14.8-29.6
33.74087377,14.8-29.6
61.11611165,14.8-29.6
4.84059533,14.8-29.6
6.315944702,29.6-39.5
46.05681806,14.8-29.6
65.48767084,14.8-29.6
50.50908656,29.6-39.5
83.68183531,39.5-49.4
2.145304957,0.0-14.8
60.47798465,29.6-39.5
89.419451,29.6-39.5
28.576300800000002,14.8-29.6
16.26033077,14.8-29.6
50.70720641,14.8-29.6
2.413308832,0.0-14.8
1.592422994,29.6-39.5
40.89777506,29.6-39.5
63.56506276,14.8-29.6
43.48269562,29.6-39.5
85.13318487,39.5-49.4
0.0,0.0-14.8
46.59177534,0.0-14.8
93.56409267,14.8-29.6
16.4099085,14.8-29.6
6.168096918,14.8-29.6
49.14544471,14.8-29.6
0.0,0.0-14.8
0.0,0.0-14.8
35.36016156,0.0-14.8
25.99050807,0.0-14.8
19.53099508,29.6-39.5
67.75052852,39.5-49.4
46.64960106,0.0-14.8
45.54864618,14.8-29.6
47.15771685,14.8-29.6
23.18775097,14.8-29.6
36.80117668,29.6-39.5
50.91041247,29.6-39.5
19.59466142,0.0-14.8
40.32928262,39.5-49.4
55.41075316,39.5-49.4
30.07960625,0.0-14.8
30.2871506,29.6-39.5
49.96376516,29.6-39.5
70.25926715,14.8-29.6
70.67829218,39.5-49.4
81.27460019,39.5-49.4
55.70352222,14.8-29.6
66.35401825,29.6-39.5
84.42429873,39.5-49.4
64.57811697,39.5-49.4
66.50686069,39.5-49.4
83.82537223,39.5-49.4
69.97972982,39.5-49.4
71.09717455,29.6-39.5
83.38501147,39.5-49.4
72.16100406,0.0-14.8
56.60877307,39.5-49.4
80.78104004,39.5-49.4
77.62777181,39.5-49.4
60.94658978,29.6-39.5
84.33974431,39.5-49.4
77.82985513,39.5-49.4
59.21092574,39.5-49.4
84.34096533,39.5-49.4
73.60085469,29.6-39.5
62.07451283,29.6-39.5
87.52908706,29.6-39.5
77.51023369,0.0-14.8
36.62142901,14.8-29.6
74.31911492,14.8-29.6
75.06901133,14.8-29.6
41.28086675,29.6-39.5
82.64502167,29.6-39.5
75.95426954,0.0-14.8
41.4297554,39.5-49.4
85.65923047,39.5-49.4
64.01092118,0.0-14.8
36.10071383,29.6-39.5
65.99016493,29.6-39.5
16.43551115,14.8-29.6
24.44251918,14.8-29.6
28.761729100000004,14.8-29.6
12.48722349,0.0-14.8
36.25474039,0.0-14.8
23.14100825,0.0-14.8
22.20180478,0.0-14.8
44.30153891,39.5-49.4
52.36462009,39.5-49.4
31.22952549,0.0-14.8
37.46429839,29.6-39.5
45.98390905,29.6-39.5
31.76624566,14.8-29.6
63.00725217,39.5-49.4
79.62575679,39.5-49.4
53.50463767,0.0-14.8
51.21151631,0.0-14.8
78.70773698,14.8-29.6
62.99169098,39.5-49.4
61.25906652,39.5-49.4
82.77010873,39.5-49.4
73.26731184,39.5-49.4
64.68492451,39.5-49.4
81.29892199,39.5-49.4
27.98543221,14.8-29.6
44.24461772,29.6-39.5
71.05445565,39.5-49.4
47.20893463,0.0-14.8
38.06656269,29.6-39.5
73.49750543,39.5-49.4
76.11415284,39.5-49.4
65.86005497,39.5-49.4
80.79670421,39.5-49.4
78.22401013,39.5-49.4
63.16520406,39.5-49.4
80.73687357,39.5-49.4
25.90827653,14.8-29.6
30.24326754,14.8-29.6
41.06227561,14.8-29.6
37.12306374,0.0-14.8
31.02334366,0.0-14.8
39.71442231,0.0-14.8
74.49984474,0.0-14.8
53.66497703,39.5-49.4
80.77035612,39.5-49.4
66.42814295,0.0-14.8
42.18931962,29.6-39.5
57.42667045,39.5-49.4
19.59428889,0.0-14.8
58.61075678,0.0-14.8
54.83360857,14.8-29.6
51.10248957,0.0-14.8
59.4767437,0.0-14.8
70.62989218,14.8-29.6
26.98890626,0.0-14.8
57.55128922,0.0-14.8
67.97172842,0.0-14.8
36.58798902,14.8-29.6
80.58917239,29.6-39.5
97.56849953,29.6-39.5
66.20793624,14.8-29.6
85.14465222,39.5-49.4
99.61910732,39.5-49.4
73.22050209,0.0-14.8
86.21979782,39.5-49.4
93.87454124,39.5-49.4
33.33065232,0.0-14.8
83.36436834,29.6-39.5
92.00324978,29.6-39.5
66.37274183,0.0-14.8
84.20189779,39.5-49.4
97.94800557,39.5-49.4
73.13965753,0.0-14.8
85.26909551,39.5-49.4
98.17713445,39.5-49.4
24.16256349,0.0-14.8
65.38933316,0.0-14.8
95.07020116,14.8-29.6
66.28326385,0.0-14.8
69.94718927,0.0-14.8
99.03446213,14.8-29.6
76.16070518,0.0-14.8
68.60611463,0.0-14.8
95.67591323,0.0-14.8
19.42152909,0.0-14.8
41.96438983,0.0-14.8
34.44632451,0.0-14.8
12.7214048,0.0-14.8
57.6053748,0.0-14.8
63.62909921,14.8-29.6
15.121599400000001,0.0-14.8
63.46127974,14.8-29.6
69.51698512,14.8-29.6
40.08669181,0.0-14.8
85.14015258,29.6-39.5
99.99999,0.0-14.8
73.13874552,14.8-29.6
91.93340238,29.6-39.5
95.38648822,29.6-39.5
63.83709974,14.8-29.6
90.22793001,39.5-49.4
91.51096876,39.5-49.4
35.80276164,0.0-14.8
81.63511603,29.6-39.5
99.99999,39.5-49.4
89.46707858,0.0-14.8
91.20970452,29.6-39.5
92.35381549,29.6-39.5
92.90401218,14.8-29.6
90.37135809,39.5-49.4
98.84920594,39.5-49.4
27.24737039,0.0-14.8
50.42857568,0.0-14.8
81.51017538,0.0-14.8
91.37329051,0.0-14.8
69.8410056,0.0-14.8
94.14846732,0.0-14.8
94.29690562,0.0-14.8
77.75555198,14.8-29.6
95.75260589,14.8-29.6
19.49452071,0.0-14.8
43.37501152,0.0-14.8
55.00354925,14.8-29.6
13.03686492,0.0-14.8
42.29478749,0.0-14.8
46.08846314,14.8-29.6
21.9180702,0.0-14.8
48.23965662,0.0-14.8
58.39892185,14.8-29.6
10.13794025,0.0-14.8
29.2582978,0.0-14.8
23.41994655,0.0-14.8
40.27887601,14.8-29.6
63.2869505,14.8-29.6
79.52732954,14.8-29.6
18.99441923,14.8-29.6
54.29333472,39.5-49.4
80.53864746,39.5-49.4
70.35430221,14.8-29.6
63.71103229,14.8-29.6
83.65366275,14.8-29.6
26.69194458,0.0-14.8
57.95225277,14.8-29.6
86.21496371,14.8-29.6
39.75657581,0.0-14.8
65.15148191,29.6-39.5
84.31065923,29.6-39.5
13.88482007,0.0-14.8
43.16671419,39.5-49.4
78.78970759,39.5-49.4
84.58893866,0.0-14.8
65.59087383,0.0-14.8
89.32312927,14.8-29.6
24.6686189,0.0-14.8
49.7806525,0.0-14.8
87.75322874,0.0-14.8
27.05720868,0.0-14.8
46.33728613,0.0-14.8
90.31730943,14.8-29.6
6.244420827999999,0.0-14.8
15.10235685,0.0-14.8
79.01720716,14.8-29.6
79.76966371,0.0-14.8
46.38749412,0.0-14.8
86.76065944,14.8-29.6
15.42196799,0.0-14.8
17.35228888,0.0-14.8
77.54677515,0.0-14.8
0.0,0.0-14.8
40.9724255,0.0-14.8
59.074065299999994,0.0-14.8
17.39978172,14.8-29.6
21.49059564,14.8-29.6
28.02951353,14.8-29.6
0.0,0.0-14.8
1.530768374,0.0-14.8
13.49999802,0.0-14.8
23.94536549,0.0-14.8
12.68763797,0.0-14.8
27.31009438,14.8-29.6
9.011992674,0.0-14.8
63.42879895,14.8-29.6
88.51390693,14.8-29.6
30.72459608,14.8-29.6
44.53583158,14.8-29.6
70.86807008,14.8-29.6
10.03634536,0.0-14.8
8.140819585,0.0-14.8
51.15306518,14.8-29.6
66.1445595,14.8-29.6
46.64490818,29.6-39.5
84.53852223,39.5-49.4
27.04583578,0.0-14.8
63.18914382,29.6-39.5
89.55924552,29.6-39.5
36.14968182,14.8-29.6
36.05690183,14.8-29.6
77.95754061,14.8-29.6
12.05269157,0.0-14.8
2.633148758,0.0-14.8
44.9389876,0.0-14.8
68.44214129,0.0-14.8
47.63381676,29.6-39.5
89.59877790000002,29.6-39.5
17.5357483,0.0-14.8
51.25885662,0.0-14.8
96.13228316,0.0-14.8
23.02454867,14.8-29.6
14.42398425,14.8-29.6
63.351286,14.8-29.6
6.151237345,0.0-14.8
0.0,0.0-14.8
35.68280094,0.0-14.8
40.32898976,0.0-14.8
26.870862899999995,0.0-14.8
80.80959568,14.8-29.6
47.85301388,0.0-14.8
42.79858664,0.0-14.8
62.53548833,14.8-29.6
22.00500964,0.0-14.8
42.20791273,14.8-29.6
62.69909879,14.8-29.6
19.12358264,0.0-14.8
46.57912629,39.5-49.4
64.88423444,39.5-49.4
29.79340439,0.0-14.8
38.85520908,29.6-39.5
54.07334238,29.6-39.5
73.95050649,14.8-29.6
58.46064001,14.8-29.6
84.68245385,14.8-29.6
57.7580975,14.8-29.6
65.50261834,29.6-39.5
83.82528245,29.6-39.5
63.222267,0.0-14.8
62.22086343,39.5-49.4
85.99469652,39.5-49.4
75.73582011,29.6-39.5
59.66718586,29.6-39.5
86.49714531,29.6-39.5
78.28452045,0.0-14.8
69.52780108,0.0-14.8
91.13914928,14.8-29.6
82.33244396,14.8-29.6
63.37225968,29.6-39.5
89.12987666,29.6-39.5
79.30639259,0.0-14.8
60.412252,39.5-49.4
88.72522624,69.1-83.9
77.54678733,29.6-39.5
61.80067802,29.6-39.5
89.61417594,29.6-39.5
80.90631241,0.0-14.8
45.52130306,0.0-14.8
92.11972779,14.8-29.6
83.08232968,0.0-14.8
47.58772845,14.8-29.6
90.64441503,14.8-29.6
82.34937004,0.0-14.8
47.77426479,39.5-49.4
94.15173815,39.5-49.4
72.26820117,0.0-14.8
46.52870973,29.6-39.5
87.94083651,29.6-39.5
17.06361217,0.0-14.8
26.61192771,0.0-14.8
23.20886991,14.8-29.6
13.26217146,0.0-14.8
40.83653695,0.0-14.8
30.73323241,0.0-14.8
22.35512226,0.0-14.8
44.76424476,0.0-14.8
62.64059826,0.0-14.8
31.17670784,0.0-14.8
39.38981845,29.6-39.5
52.56128921,29.6-39.5
37.29673945,14.8-29.6
59.18255708,14.8-29.6
82.21280375,14.8-29.6
60.63710952,0.0-14.8
60.13886073,0.0-14.8
84.10193793,14.8-29.6
63.44404456,0.0-14.8
62.35242374,39.5-49.4
80.16290148,39.5-49.4
70.29330199,14.8-29.6
60.93427362,39.5-49.4
82.34381979999998,39.5-49.4
32.32915323,0.0-14.8
61.37532466,14.8-29.6
83.94468409,14.8-29.6
58.17261114,0.0-14.8
64.15465798,0.0-14.8
86.32465757,0.0-14.8
81.78695125,0.0-14.8
64.68104609,39.5-49.4
85.64532689,39.5-49.4
70.14060434,39.5-49.4
66.65248144,29.6-39.5
88.24637541,39.5-49.4
28.29509241,0.0-14.8
53.5695113,0.0-14.8
86.42573792,14.8-29.6
42.69698784,0.0-14.8
56.03747384,0.0-14.8
83.49602396,0.0-14.8
83.44233536,0.0-14.8
58.26903703,0.0-14.8
84.70172213,0.0-14.8
66.04767415,0.0-14.8
54.86277738,29.6-39.5
86.23315653,39.5-49.4
