True Yield,Prediction_Ours_500
88.72522624,29.6-39.5
77.54678733,0.0-14.8
61.80067802,0.0-14.8
89.61417594,29.6-39.5
80.90631241,0.0-14.8
45.52130306,0.0-14.8
92.11972779,0.0-14.8
83.08232968,0.0-14.8
47.58772845,0.0-14.8
90.64441503,0.0-14.8
82.34937004,0.0-14.8
47.77426479,0.0-14.8
94.15173815,29.6-39.5
72.26820117,0.0-14.8
46.52870973,0.0-14.8
87.94083651,0.0-14.8
17.06361217,0.0-14.8
26.61192771,0.0-14.8
23.20886991,0.0-14.8
13.26217146,0.0-14.8
40.83653695,0.0-14.8
30.73323241,0.0-14.8
22.35512226,0.0-14.8
44.76424476,14.8-29.6
62.64059826,14.8-29.6
31.17670784,0.0-14.8
39.38981845,0.0-14.8
52.56128921,0.0-14.8
37.29673945,0.0-14.8
59.18255708,0.0-14.8
82.21280375,0.0-14.8
60.63710952,0.0-14.8
60.13886073,0.0-14.8
84.10193793,0.0-14.8
63.44404456,14.8-29.6
62.35242374,14.8-29.6
80.16290148,14.8-29.6
70.29330199,0.0-14.8
60.93427362,0.0-14.8
82.3438198,69.1-83.9
32.32915323,0.0-14.8
61.37532466,0.0-14.8
83.94468409,0.0-14.8
58.17261114,0.0-14.8
64.15465798,0.0-14.8
86.32465757,0.0-14.8
81.78695125,0.0-14.8
64.68104609,0.0-14.8
85.64532689,14.8-29.6
70.14060434,0.0-14.8
66.65248144,0.0-14.8
88.24637541,0.0-14.8
28.29509241,0.0-14.8
53.5695113,0.0-14.8
86.42573792,0.0-14.8
42.69698784,0.0-14.8
56.03747384,0.0-14.8
83.49602396,0.0-14.8
83.44233536,0.0-14.8
58.26903703,14.8-29.6
84.70172213,14.8-29.6
66.04767415,49.4-59.2
54.86277738,49.4-59.2
86.23315653,49.4-59.2
