True Yield,Prediction_Ours_500
6.604799576,0.0-15.0
13.95905877,0.0-15.0
6.312401384,0.0-15.0
6.880494813,0.0-15.0
9.993569506,0.0-15.0
8.955312407,0.0-15.0
9.293896224,0.0-15.0
5.761815995,0.0-15.0
4.12761042,0.0-15.0
4.225486824,0.0-15.0
4.656693452,0.0-15.0
0.648980669,0.0-15.0
0.727174946,0.0-15.0
4.08442672,0.0-15.0
0.995077613,0.0-15.0
1.005881291,0.0-15.0
1.743650282,15.0-30.0
1.666950752,15.0-30.0
1.342248202,0.0-15.0
0.0,0.0-15.0
0.52608193,0.0-15.0
0.553317014,15.0-30.0
14.23417841,15.0-30.0
18.8690087,15.0-30.0
15.39753007,15.0-30.0
59.0196812,40.0-50.0
32.63234102,40.0-50.0
35.87055638,40.0-50.0
53.99699311,40.0-50.0
39.00815943,40.0-50.0
39.80435813,40.0-50.0
28.39231834,15.0-30.0
66.02401389,40.0-50.0
81.56943098,40.0-50.0
70.86219062,40.0-50.0
70.54955286,40.0-50.0
86.59757822,40.0-50.0
72.84831426,40.0-50.0
72.63770939,40.0-50.0
78.80108905,70.0-85.0
19.47378974,40.0-50.0
27.79577337,40.0-50.0
57.45048731,40.0-50.0
62.16368477,40.0-50.0
50.04747607,40.0-50.0
72.38342011,40.0-50.0
68.84924903,40.0-50.0
68.06627781,40.0-50.0
79.73976585,60.0-70.0
19.90273024,50.0-60.0
29.29795514,30.0-40.0
59.96800012,30.0-40.0
67.02083729,40.0-50.0
39.83155733,30.0-40.0
57.85208433,40.0-50.0
74.13888356,50.0-60.0
65.05218409,40.0-50.0
81.22830675,85.0-100.0
13.24692026,15.0-30.0
8.432863834,15.0-30.0
15.28777504,15.0-30.0
51.71538404,40.0-50.0
37.71186321,40.0-50.0
33.71090461,50.0-60.0
64.27233548,40.0-50.0
50.97511306,40.0-50.0
42.32124218,40.0-50.0
26.75645727,40.0-50.0
73.2728017,40.0-50.0
79.87241595,40.0-50.0
83.3036144,40.0-50.0
77.85802389,40.0-50.0
83.09647392,50.0-60.0
75.31115449,50.0-60.0
80.58281911,40.0-50.0
79.05542624,50.0-60.0
26.55673667,40.0-50.0
36.54381967,40.0-50.0
52.90774845,40.0-50.0
70.22907456,50.0-60.0
73.58359974,40.0-50.0
74.23566846,50.0-60.0
68.29340203,40.0-50.0
77.66498135,40.0-50.0
79.45834404,50.0-60.0
23.31600153,50.0-60.0
27.30055458,40.0-50.0
49.40490981,40.0-50.0
82.46360414,50.0-60.0
73.85492194,40.0-50.0
80.39591728,50.0-60.0
83.14947865,50.0-60.0
72.1822742,40.0-50.0
80.68492948,40.0-50.0
13.99630758,40.0-50.0
26.51530021,15.0-30.0
17.09448081,40.0-50.0
8.876631997,0.0-15.0
1.132043957,15.0-30.0
0.830867403,15.0-30.0
61.72597738,40.0-50.0
33.44114491,40.0-50.0
36.58244249,40.0-50.0
8.653540466,40.0-50.0
4.892554111,30.0-40.0
12.57060724,15.0-30.0
19.25650723,40.0-50.0
52.43953497,40.0-50.0
68.26027768,40.0-50.0
14.62829911,40.0-50.0
12.68915479,40.0-50.0
24.59821074,40.0-50.0
72.6088082,40.0-50.0
61.04819615,40.0-50.0
73.06292012,40.0-50.0
16.48404533,40.0-50.0
47.92550874,40.0-50.0
58.864107,40.0-50.0
14.46737016,40.0-50.0
38.82629912,40.0-50.0
64.99704829,40.0-50.0
15.70792465,40.0-50.0
7.705318498,30.0-40.0
16.32124134,40.0-50.0
67.28395541,40.0-50.0
59.16896654,40.0-50.0
75.03674068,50.0-60.0
15.67304028,40.0-50.0
10.36729294,30.0-40.0
32.02304313,40.0-50.0
12.30029297,50.0-60.0
34.22216946,40.0-50.0
66.71317285,40.0-50.0
7.242678118,50.0-60.0
4.677881799,30.0-40.0
10.46965924,30.0-40.0
61.80395318,60.0-70.0
50.41927701,40.0-50.0
74.39518038,40.0-50.0
9.746425367,30.0-40.0
5.605744575,15.0-30.0
29.36083658,30.0-40.0
0.0,40.0-50.0
34.68012306,40.0-50.0
23.14452899,40.0-50.0
19.33424545,40.0-50.0
3.339136515,30.0-40.0
19.26994536,40.0-50.0
0.0,40.0-50.0
1.204026973,30.0-40.0
17.85871647,15.0-30.0
25.87549138,40.0-50.0
8.384736601,30.0-40.0
11.8907701,40.0-50.0
1.599458738,40.0-50.0
56.8433722,40.0-50.0
73.31932313,40.0-50.0
22.0084522,40.0-50.0
14.43583555,40.0-50.0
44.1778543,40.0-50.0
5.425616594,40.0-50.0
2.39251025,40.0-50.0
28.13311375,40.0-50.0
51.85571731,40.0-50.0
32.63137063,40.0-50.0
62.64758393,40.0-50.0
9.636653904,40.0-50.0
62.44858365,40.0-50.0
79.8902752,50.0-60.0
23.73944169,40.0-50.0
7.479579469,40.0-50.0
45.3883139,40.0-50.0
13.59760256,40.0-50.0
2.370474153,40.0-50.0
30.87951231,40.0-50.0
54.9141799,40.0-50.0
38.52322666,40.0-50.0
65.066599,50.0-60.0
1.023181291,15.0-30.0
50.13324447,15.0-30.0
75.29152855,40.0-50.0
13.89350209,30.0-40.0
3.744544243,15.0-30.0
43.35191306,30.0-40.0
1.305562617,40.0-50.0
0.9560868,15.0-30.0
30.37188127,30.0-40.0
27.16016891,50.0-60.0
28.39783953,30.0-40.0
54.56471519,40.0-50.0
60.41732712,40.0-50.0
32.40012299,30.0-40.0
21.77773542,40.0-50.0
69.98737297,40.0-50.0
25.1224442,40.0-50.0
25.83582864,40.0-50.0
66.43295508,50.0-60.0
24.92429214,40.0-50.0
28.83921229,50.0-60.0
32.95642094,40.0-50.0
20.3250042,40.0-50.0
17.29489164,40.0-50.0
61.05645885,40.0-50.0
57.33300234,40.0-50.0
67.97015702,40.0-50.0
63.8388463,40.0-50.0
54.46826622,40.0-50.0
69.25619095,50.0-60.0
64.80559966,70.0-85.0
57.19204969,50.0-60.0
69.07936453,50.0-60.0
65.57301901,40.0-50.0
57.71086681,40.0-50.0
70.19925962,50.0-60.0
54.39040243,40.0-50.0
50.4472159,40.0-50.0
55.23935567,40.0-50.0
64.56169067,50.0-60.0
59.00727735,40.0-50.0
70.7141131,50.0-60.0
65.10791868,60.0-70.0
57.9781308,50.0-60.0
74.21032846,50.0-60.0
63.52683766,70.0-85.0
50.63065751,40.0-50.0
57.96795904,50.0-60.0
62.78571552,40.0-50.0
39.03126202,30.0-40.0
50.28049867,40.0-50.0
63.12102891,50.0-60.0
50.58160419,40.0-50.0
63.68559531,50.0-60.0
70.85918563,50.0-60.0
58.63301817,50.0-60.0
74.1058241,50.0-60.0
47.34816594,40.0-50.0
37.99056967,40.0-50.0
39.51845686,70.0-85.0
14.7618925,40.0-50.0
9.250516466,40.0-50.0
9.241578451,40.0-50.0
14.02250347,40.0-50.0
5.748911263,30.0-40.0
3.304153664,40.0-50.0
66.85183325,40.0-50.0
33.78601477,40.0-50.0
28.74353219,40.0-50.0
22.16483544,40.0-50.0
22.99620882,40.0-50.0
16.69067663,40.0-50.0
24.76005147,40.0-50.0
55.96431027,40.0-50.0
71.70514407,50.0-60.0
16.8324099,50.0-60.0
22.74107385,40.0-50.0
39.55034963,50.0-60.0
66.1081674,40.0-50.0
57.74229286,40.0-50.0
71.55294754,50.0-60.0
63.69608906,40.0-50.0
55.17541483,40.0-50.0
69.58481273,40.0-50.0
24.42477517,40.0-50.0
24.96800216,40.0-50.0
53.30648897,50.0-60.0
60.55316321,50.0-60.0
40.61436819,40.0-50.0
62.86856054,40.0-50.0
68.91825786,40.0-50.0
59.10146589,40.0-50.0
74.97052076,50.0-60.0
63.22828466,40.0-50.0
56.83415199,40.0-50.0
59.21946541,40.0-50.0
21.20587604,50.0-60.0
24.05265274,40.0-50.0
34.67021781,40.0-50.0
46.70548466,50.0-60.0
30.16614104,50.0-60.0
34.47263315,50.0-60.0
67.14890203,50.0-60.0
57.55922845,40.0-50.0
69.84952946,70.0-85.0
49.88008869,40.0-50.0
35.20097749,30.0-40.0
32.70750682,40.0-50.0
15.41389344,0.0-15.0
25.0736586,15.0-30.0
22.45064906,15.0-30.0
70.96873006,40.0-50.0
31.81837229,40.0-50.0
68.84449525,40.0-50.0
57.37548977,40.0-50.0
37.1696242,40.0-50.0
66.76359549,40.0-50.0
26.6748995,0.0-15.0
72.39052533,15.0-30.0
77.57371189,40.0-50.0
66.44951759,40.0-50.0
80.90409924,40.0-50.0
84.89551287,40.0-50.0
65.31185167,40.0-50.0
82.32885806,40.0-50.0
79.44483195,50.0-60.0
23.2960789,15.0-30.0
72.31351298,40.0-50.0
77.02732986,40.0-50.0
66.88608561,40.0-50.0
74.62438876,40.0-50.0
82.71053034,50.0-60.0
64.60847653,40.0-50.0
74.75498754,40.0-50.0
80.78664078,50.0-60.0
25.2527032,50.0-60.0
73.73993868,30.0-40.0
80.9780499,15.0-30.0
72.46627889,40.0-50.0
78.71189796,40.0-50.0
85.89473594,40.0-50.0
71.26504827,50.0-60.0
78.61961971,40.0-50.0
80.71099803,70.0-85.0
15.01178808,0.0-15.0
11.40684881,15.0-30.0
23.43579167,40.0-50.0
53.23936389,15.0-30.0
36.02889558,40.0-50.0
58.95423439,40.0-50.0
65.69456697,40.0-50.0
50.54514481,40.0-50.0
66.26745697,40.0-50.0
27.04861196,0.0-15.0
77.78682066,40.0-50.0
81.15116736,40.0-50.0
70.00785114,15.0-30.0
80.13587028,40.0-50.0
79.26160687,50.0-60.0
67.19184926,40.0-50.0
81.02094948,40.0-50.0
79.63886176,40.0-50.0
25.42117806,40.0-50.0
78.50560016,40.0-50.0
83.29437838,50.0-60.0
73.4448659,40.0-50.0
79.18190676,50.0-60.0
78.10978605,50.0-60.0
71.5462211,40.0-50.0
81.47790375,50.0-60.0
79.06108402,50.0-60.0
26.3918508,50.0-60.0
67.48065191,40.0-50.0
74.16554821,30.0-40.0
79.07623711,50.0-60.0
78.46972259,50.0-60.0
82.63071562,50.0-60.0
82.84063003,50.0-60.0
83.93941968,40.0-50.0
83.05466982,50.0-60.0
18.40781284,15.0-30.0
28.15132537,15.0-30.0
30.59514524,40.0-50.0
6.083579291,0.0-15.0
4.889819476,0.0-15.0
2.902396599,15.0-30.0
62.91956913,40.0-50.0
35.15374563,40.0-50.0
64.13599101,40.0-50.0
10.22354965,0.0-15.0
8.121165956,15.0-30.0
12.67179243,15.0-30.0
19.42489921,40.0-50.0
54.90007838,40.0-50.0
67.19924832,40.0-50.0
13.95628888,0.0-15.0
30.40581968,15.0-30.0
66.86881109,15.0-30.0
69.38989345,40.0-50.0
59.7575144,40.0-50.0
75.59377488,40.0-50.0
17.45236147,0.0-15.0
50.62222146,30.0-40.0
61.87528527,15.0-30.0
17.15607423,40.0-50.0
64.96884309,40.0-50.0
75.71719698,40.0-50.0
11.23128528,15.0-30.0
41.94054392,40.0-50.0
73.16269955,50.0-60.0
74.23518284,40.0-50.0
65.19833527,40.0-50.0
79.76639273,50.0-60.0
16.97838607,0.0-15.0
56.21933491,40.0-50.0
72.70979963,40.0-50.0
17.30024922,50.0-60.0
60.33199916,30.0-40.0
76.22505116,40.0-50.0
7.957289224,50.0-60.0
16.33859929,15.0-30.0
70.2716235,15.0-30.0
68.3339655,50.0-60.0
57.65452227,40.0-50.0
76.98654081,50.0-60.0
14.43785417,15.0-30.0
39.2434395,15.0-30.0
68.1907703,15.0-30.0
0.0,15.0-30.0
42.17741181,40.0-50.0
50.86354716,40.0-50.0
12.44362591,15.0-30.0
3.546985039,30.0-40.0
30.9794262,40.0-50.0
0.0,0.0-15.0
0.602410789,15.0-30.0
21.48672588,15.0-30.0
34.29689514,0.0-15.0
11.20904607,15.0-30.0
29.83775681,15.0-30.0
2.601590615,15.0-30.0
58.99233401,40.0-50.0
74.44046437,40.0-50.0
22.22340072,40.0-50.0
41.96736477,40.0-50.0
61.5016932,40.0-50.0
8.36792795,0.0-15.0
6.363967977,40.0-50.0
30.76250124,15.0-30.0
49.62220517,0.0-15.0
32.03830806,40.0-50.0
60.28741502,40.0-50.0
10.37235966,15.0-30.0
65.94190973,40.0-50.0
80.5818059,50.0-60.0
30.46158728,15.0-30.0
39.99701682,40.0-50.0
59.85587044,40.0-50.0
10.04227922,15.0-30.0
6.026719466,40.0-50.0
33.69627508,40.0-50.0
59.29246641,15.0-30.0
44.01604328,40.0-50.0
69.13479769,50.0-60.0
14.17510686,15.0-30.0
58.15311301,15.0-30.0
79.19714754,15.0-30.0
23.26106265,15.0-30.0
27.85496925,15.0-30.0
51.5902696,15.0-30.0
6.931862367,15.0-30.0
2.600006823,15.0-30.0
33.47151562,15.0-30.0
50.52138402,50.0-60.0
39.89470015,30.0-40.0
68.58213231,30.0-40.0
64.50667156,15.0-30.0
27.27757284,30.0-40.0
53.28001638,40.0-50.0
70.05483344,40.0-50.0
30.07190595,40.0-50.0
53.84533811,40.0-50.0
69.21564786,40.0-50.0
29.29928272,40.0-50.0
55.76912496,50.0-60.0
47.36333704,40.0-50.0
20.51920273,40.0-50.0
38.16631108,40.0-50.0
64.44051661,15.0-30.0
64.45105489,40.0-50.0
67.99152053,40.0-50.0
64.60187181,40.0-50.0
62.7905956,40.0-50.0
68.71737558,50.0-60.0
63.41514905,50.0-60.0
59.81582481,50.0-60.0
67.52036403,50.0-60.0
66.67600965,40.0-50.0
59.93143231,40.0-50.0
65.42133393,40.0-50.0
68.43167679,40.0-50.0
62.03548199,40.0-50.0
71.83207772,40.0-50.0
69.13688603,40.0-50.0
60.61766338,50.0-60.0
71.82751675,50.0-60.0
72.37220718,50.0-60.0
66.51493362,50.0-60.0
75.06056887,50.0-60.0
64.23525691,40.0-50.0
61.65083258,40.0-50.0
73.57415684,50.0-60.0
69.97034068,40.0-50.0
61.69857953,40.0-50.0
75.02467082,40.0-50.0
67.79255716,50.0-60.0
63.72449893,50.0-60.0
73.08177999,50.0-60.0
68.53030279,50.0-60.0
63.99950596,50.0-60.0
72.8478499,50.0-60.0
64.24887053,50.0-60.0
56.47944581,40.0-50.0
69.71995068,40.0-50.0
16.70711364,15.0-30.0
13.02243467,30.0-40.0
20.36311527,40.0-50.0
13.30215474,15.0-30.0
15.88279637,15.0-30.0
4.972241085,40.0-50.0
67.69619533,15.0-30.0
37.39742705,40.0-50.0
53.88645108,40.0-50.0
31.41749034,40.0-50.0
37.021541,30.0-40.0
31.26628393,40.0-50.0
28.11243479,15.0-30.0
59.93053961,40.0-50.0
72.13959481,40.0-50.0
21.40006849,40.0-50.0
57.01120739,40.0-50.0
63.92666602,50.0-60.0
63.53604944,40.0-50.0
59.48668549,40.0-50.0
72.58292155,40.0-50.0
64.24487271,40.0-50.0
57.50576347,40.0-50.0
71.48272249,40.0-50.0
26.50151753,40.0-50.0
59.5664451,40.0-50.0
73.95398123,50.0-60.0
63.14360639,50.0-60.0
62.9440737,40.0-50.0
72.345187,50.0-60.0
69.27632316,40.0-50.0
65.48133698,40.0-50.0
75.97219172,50.0-60.0
66.89026205,40.0-50.0
65.44832937,40.0-50.0
74.59845802,50.0-60.0
27.6859428,50.0-60.0
60.8676331,50.0-60.0
73.39202626,50.0-60.0
49.28704587,50.0-60.0
59.31991617,50.0-60.0
72.29221067,50.0-60.0
68.20094264,50.0-60.0
61.4373102,40.0-50.0
74.90352783,50.0-60.0
61.83593039,30.0-40.0
57.87416713,30.0-40.0
69.61841713,40.0-50.0
