True Yield,Prediction_Ours_500
0.0,0.0-15.0
0.66547915,0.0-15.0
1.279456438,30.0-40.0
1.542228309,40.0-50.0
0.526967727,0.0-15.0
0.0,0.0-15.0
2.373221649,0.0-15.0
0.0,0.0-15.0
2.86790041,0.0-15.0
2.68757234,0.0-15.0
14.86219247,0.0-15.0
0.0,0.0-15.0
1.52899949,0.0-15.0
0.0,0.0-15.0
0.0,0.0-15.0
3.525705852,0.0-15.0
8.822068949,0.0-15.0
2.570236026,0.0-15.0
5.163801227,0.0-15.0
0.0,30.0-40.0
2.408749938,30.0-40.0
2.853941347,50.0-60.0
4.57865157,0.0-15.0
0.0,15.0-30.0
13.56968075,30.0-40.0
0.400015161,0.0-15.0
0.518126221,0.0-15.0
14.32160153,0.0-15.0
5.628261366,0.0-15.0
4.064443696,15.0-30.0
11.31698923,30.0-40.0
9.08121194,0.0-15.0
6.866213056,15.0-30.0
7.228003443,40.0-50.0
8.038113026,0.0-15.0
0.0,15.0-30.0
7.689322987,15.0-30.0
9.606838288,0.0-15.0
0.855112472,0.0-15.0
13.65409275,0.0-15.0
9.228754169,0.0-15.0
9.58087319,0.0-15.0
13.45243807,15.0-30.0
0.0,0.0-15.0
1.161532817,0.0-15.0
1.226267555,40.0-50.0
1.582170389,0.0-15.0
0.0,0.0-15.0
0.954745242,15.0-30.0
0.0,0.0-15.0
0.0,0.0-15.0
6.949971836,0.0-15.0
1.999177844,0.0-15.0
1.039903259,0.0-15.0
1.753987647,0.0-15.0
7.676008537,0.0-15.0
1.188847918,15.0-30.0
0.662349524,30.0-40.0
3.597789888,15.0-30.0
3.418730848,15.0-30.0
2.217163117,30.0-40.0
13.26153778,15.0-30.0
6.262930072,30.0-40.0
5.967393026,40.0-50.0
0.340410651,0.0-15.0
0.72962294,15.0-30.0
0.94272788,15.0-30.0
10.90397812,30.0-40.0
1.358946967,50.0-60.0
1.442502721,60.0-70.0
9.850315112,30.0-40.0
3.373624056,50.0-60.0
3.864236463,60.0-70.0
9.771808987,40.0-50.0
5.06261629,50.0-60.0
5.460903942,70.0-85.0
0.649110542,30.0-40.0
0.638545637,30.0-40.0
0.609947969,50.0-60.0
6.975926865,30.0-40.0
3.554195282,50.0-60.0
4.04132523,50.0-60.0
7.810317963,40.0-50.0
4.7108856,40.0-50.0
4.961974313,50.0-60.0
9.444894792,40.0-50.0
7.74850436,40.0-50.0
12.64243358,50.0-60.0
4.950264204,15.0-30.0
3.678633066,30.0-40.0
4.390150349,40.0-50.0
2.294941324,15.0-30.0
0.695599064,30.0-40.0
0.665471445,50.0-60.0
0.0,30.0-40.0
0.817066768,40.0-50.0
0.789038452,40.0-50.0
2.350274713,40.0-50.0
2.42184546,40.0-50.0
2.579355469,40.0-50.0
0.0,15.0-30.0
0.489724505,30.0-40.0
0.490842961,40.0-50.0
7.713999512,0.0-15.0
1.896990139,0.0-15.0
2.067024275,0.0-15.0
9.734031055,0.0-15.0
1.378417368,0.0-15.0
0.0,15.0-30.0
11.25218088,0.0-15.0
5.821778044,15.0-30.0
5.235495595,15.0-30.0
0.566845941,0.0-15.0
1.036456102,15.0-30.0
0.884950948,15.0-30.0
7.108204477,15.0-30.0
1.257407502,15.0-30.0
11.25502625,30.0-40.0
6.581266653,30.0-40.0
1.781909967,30.0-40.0
4.28271464,40.0-50.0
12.51112995,30.0-40.0
3.311093961,30.0-40.0
3.524318044,50.0-60.0
0.860295656,30.0-40.0
0.83326199,30.0-40.0
0.745430861,30.0-40.0
12.28165388,0.0-15.0
1.993041801,15.0-30.0
6.604799576,15.0-30.0
13.95905877,15.0-30.0
6.312401384,30.0-40.0
6.880494813,40.0-50.0
9.993569506,15.0-30.0
8.955312407,30.0-40.0
9.293896224,40.0-50.0
5.761815995,15.0-30.0
4.12761042,30.0-40.0
4.225486824,30.0-40.0
4.656693452,0.0-15.0
0.648980669,15.0-30.0
0.727174946,15.0-30.0
4.08442672,0.0-15.0
0.995077613,30.0-40.0
1.005881291,30.0-40.0
1.743650282,15.0-30.0
1.666950752,30.0-40.0
1.342248202,40.0-50.0
0.0,15.0-30.0
0.52608193,30.0-40.0
0.553317014,30.0-40.0
14.23417841,15.0-30.0
18.8690087,15.0-30.0
15.39753007,30.0-40.0
59.0196812,15.0-30.0
32.63234102,30.0-40.0
35.87055638,40.0-50.0
53.99699311,15.0-30.0
39.00815943,15.0-30.0
39.80435813,30.0-40.0
28.39231834,30.0-40.0
66.02401389,40.0-50.0
81.56943098,40.0-50.0
70.86219062,40.0-50.0
70.54955286,60.0-70.0
86.59757822,60.0-70.0
72.84831426,40.0-50.0
72.63770939,40.0-50.0
78.80108905,70.0-85.0
19.47378974,15.0-30.0
27.79577337,40.0-50.0
57.45048731,40.0-50.0
62.16368477,40.0-50.0
50.04747607,40.0-50.0
72.38342011,60.0-70.0
68.84924903,40.0-50.0
68.06627781,40.0-50.0
79.73976585,40.0-50.0
19.90273024,15.0-30.0
29.29795514,30.0-40.0
59.96800012,40.0-50.0
67.02083729,40.0-50.0
39.83155733,40.0-50.0
57.85208433,40.0-50.0
74.13888356,15.0-30.0
65.05218409,40.0-50.0
81.22830675,40.0-50.0
13.24692026,0.0-15.0
8.432863834,0.0-15.0
15.28777504,0.0-15.0
51.71538404,15.0-30.0
37.71186321,15.0-30.0
33.71090461,30.0-40.0
64.27233548,0.0-15.0
50.97511306,15.0-30.0
42.32124218,30.0-40.0
26.75645727,30.0-40.0
73.2728017,40.0-50.0
79.87241595,40.0-50.0
83.3036144,30.0-40.0
77.85802389,40.0-50.0
83.09647392,40.0-50.0
75.31115449,30.0-40.0
80.58281911,40.0-50.0
79.05542624,70.0-85.0
26.55673667,0.0-15.0
36.54381967,40.0-50.0
52.90774845,40.0-50.0
70.22907456,30.0-40.0
73.58359974,40.0-50.0
74.23566846,40.0-50.0
68.29340203,30.0-40.0
77.66498135,40.0-50.0
79.45834404,40.0-50.0
23.31600153,0.0-15.0
27.30055458,30.0-40.0
49.40490981,40.0-50.0
82.46360414,30.0-40.0
73.85492194,40.0-50.0
80.39591728,40.0-50.0
83.14947865,30.0-40.0
72.1822742,30.0-40.0
80.68492948,40.0-50.0
13.99630758,15.0-30.0
26.51530021,15.0-30.0
17.09448081,15.0-30.0
8.876631997,0.0-15.0
1.132043957,0.0-15.0
0.830867403,0.0-15.0
61.72597738,15.0-30.0
33.44114491,15.0-30.0
36.58244249,30.0-40.0
8.653540466,0.0-15.0
4.892554111,0.0-15.0
12.57060724,0.0-15.0
19.25650723,30.0-40.0
52.43953497,30.0-40.0
68.26027768,40.0-50.0
14.62829911,15.0-30.0
12.68915479,30.0-40.0
24.59821074,40.0-50.0
72.6088082,30.0-40.0
61.04819615,40.0-50.0
73.06292012,70.0-85.0
16.48404533,15.0-30.0
47.92550874,30.0-40.0
58.864107,40.0-50.0
14.46737016,15.0-30.0
38.82629912,30.0-40.0
64.99704829,40.0-50.0
15.70792465,0.0-15.0
7.705318498,15.0-30.0
16.32124134,40.0-50.0
67.28395541,30.0-40.0
59.16896654,40.0-50.0
75.03674068,40.0-50.0
15.67304028,0.0-15.0
10.36729294,15.0-30.0
32.02304313,15.0-30.0
12.30029297,15.0-30.0
34.22216946,30.0-40.0
66.71317285,40.0-50.0
7.242678118,0.0-15.0
4.677881799,15.0-30.0
10.46965924,40.0-50.0
61.80395318,30.0-40.0
50.41927701,30.0-40.0
74.39518038,40.0-50.0
9.746425367,0.0-15.0
5.605744575,15.0-30.0
29.36083658,15.0-30.0
0.0,0.0-15.0
34.68012306,15.0-30.0
23.14452899,15.0-30.0
19.33424545,0.0-15.0
3.339136515,0.0-15.0
19.26994536,15.0-30.0
0.0,0.0-15.0
1.204026973,0.0-15.0
17.85871647,0.0-15.0
25.87549138,0.0-15.0
8.384736601,0.0-15.0
11.8907701,0.0-15.0
1.599458738,30.0-40.0
56.8433722,40.0-50.0
73.31932313,40.0-50.0
22.0084522,15.0-30.0
14.43583555,30.0-40.0
44.1778543,30.0-40.0
5.425616594,0.0-15.0
2.39251025,15.0-30.0
28.13311375,15.0-30.0
51.85571731,15.0-30.0
32.63137063,30.0-40.0
62.64758393,40.0-50.0
9.636653904,15.0-30.0
62.44858365,40.0-50.0
79.8902752,40.0-50.0
23.73944169,15.0-30.0
7.479579469,15.0-30.0
45.3883139,30.0-40.0
13.59760256,0.0-15.0
2.370474153,0.0-15.0
30.87951231,15.0-30.0
54.9141799,0.0-15.0
38.52322666,15.0-30.0
65.066599,15.0-30.0
1.023181291,0.0-15.0
50.13324447,30.0-40.0
75.29152855,40.0-50.0
13.89350209,0.0-15.0
3.744544243,15.0-30.0
43.35191306,30.0-40.0
1.305562617,0.0-15.0
0.9560868,0.0-15.0
30.37188127,0.0-15.0
27.16016891,0.0-15.0
28.39783953,15.0-30.0
54.56471519,15.0-30.0
60.41732712,15.0-30.0
32.40012299,30.0-40.0
21.77773542,40.0-50.0
69.98737297,15.0-30.0
25.1224442,30.0-40.0
25.83582864,40.0-50.0
66.43295508,30.0-40.0
24.92429214,30.0-40.0
28.83921229,40.0-50.0
32.95642094,15.0-30.0
20.3250042,15.0-30.0
17.29489164,30.0-40.0
61.05645885,40.0-50.0
57.33300234,50.0-60.0
67.97015702,70.0-85.0
63.8388463,40.0-50.0
54.46826622,40.0-50.0
69.25619095,60.0-70.0
64.80559966,40.0-50.0
57.19204969,40.0-50.0
69.07936453,70.0-85.0
65.57301901,30.0-40.0
57.71086681,40.0-50.0
70.19925962,40.0-50.0
54.39040243,40.0-50.0
50.4472159,40.0-50.0
55.23935567,50.0-60.0
64.56169067,40.0-50.0
59.00727735,40.0-50.0
70.7141131,40.0-50.0
65.10791868,40.0-50.0
57.9781308,40.0-50.0
74.21032846,40.0-50.0
63.52683766,30.0-40.0
50.63065751,40.0-50.0
57.96795904,40.0-50.0
62.78571552,40.0-50.0
39.03126202,40.0-50.0
50.28049867,40.0-50.0
63.12102891,40.0-50.0
50.58160419,40.0-50.0
63.68559531,40.0-50.0
70.85918563,40.0-50.0
58.63301817,40.0-50.0
74.1058241,40.0-50.0
47.34816594,30.0-40.0
37.99056967,40.0-50.0
39.51845686,40.0-50.0
14.7618925,0.0-15.0
9.250516466,15.0-30.0
9.241578451,15.0-30.0
14.02250347,0.0-15.0
5.748911263,15.0-30.0
3.304153664,30.0-40.0
66.85183325,15.0-30.0
33.78601477,15.0-30.0
28.74353219,30.0-40.0
22.16483544,15.0-30.0
22.99620882,15.0-30.0
16.69067663,30.0-40.0
24.76005147,15.0-30.0
55.96431027,30.0-40.0
71.70514407,30.0-40.0
16.8324099,30.0-40.0
22.74107385,30.0-40.0
39.55034963,40.0-50.0
66.1081674,30.0-40.0
57.74229286,40.0-50.0
71.55294754,50.0-60.0
63.69608906,30.0-40.0
55.17541483,30.0-40.0
69.58481273,40.0-50.0
24.42477517,15.0-30.0
24.96800216,15.0-30.0
53.30648897,15.0-30.0
60.55316321,30.0-40.0
40.61436819,30.0-40.0
62.86856054,40.0-50.0
68.91825786,15.0-30.0
59.10146589,40.0-50.0
74.97052076,40.0-50.0
63.22828466,15.0-30.0
56.83415199,30.0-40.0
59.21946541,40.0-50.0
21.20587604,15.0-30.0
24.05265274,15.0-30.0
34.67021781,15.0-30.0
46.70548466,30.0-40.0
30.16614104,30.0-40.0
34.47263315,40.0-50.0
67.14890203,15.0-30.0
57.55922845,30.0-40.0
69.84952946,40.0-50.0
49.88008869,15.0-30.0
35.20097749,30.0-40.0
32.70750682,40.0-50.0
15.41389344,0.0-15.0
25.0736586,15.0-30.0
22.45064906,15.0-30.0
70.96873006,0.0-15.0
31.81837229,30.0-40.0
68.84449525,30.0-40.0
57.37548977,15.0-30.0
37.1696242,15.0-30.0
66.76359549,15.0-30.0
26.6748995,30.0-40.0
72.39052533,30.0-40.0
77.57371189,50.0-60.0
66.44951759,60.0-70.0
80.90409924,60.0-70.0
84.89551287,60.0-70.0
65.31185167,30.0-40.0
82.32885806,50.0-60.0
79.44483195,60.0-70.0
23.2960789,15.0-30.0
72.31351298,30.0-40.0
77.02732986,40.0-50.0
66.88608561,30.0-40.0
74.62438876,50.0-60.0
82.71053034,60.0-70.0
64.60847653,15.0-30.0
74.75498754,30.0-40.0
80.78664078,50.0-60.0
25.2527032,0.0-15.0
73.73993868,30.0-40.0
80.9780499,40.0-50.0
72.46627889,30.0-40.0
78.71189796,40.0-50.0
85.89473594,60.0-70.0
71.26504827,15.0-30.0
78.61961971,30.0-40.0
80.71099803,40.0-50.0
15.01178808,0.0-15.0
11.40684881,0.0-15.0
23.43579167,0.0-15.0
53.23936389,0.0-15.0
36.02889558,15.0-30.0
58.95423439,15.0-30.0
65.69456697,0.0-15.0
50.54514481,0.0-15.0
66.26745697,15.0-30.0
27.04861196,0.0-15.0
77.78682066,30.0-40.0
81.15116736,40.0-50.0
70.00785114,30.0-40.0
80.13587028,30.0-40.0
79.26160687,50.0-60.0
67.19184926,30.0-40.0
81.02094948,50.0-60.0
79.63886176,60.0-70.0
25.42117806,0.0-15.0
78.50560016,0.0-15.0
83.29437838,40.0-50.0
73.4448659,15.0-30.0
79.18190676,30.0-40.0
78.10978605,50.0-60.0
71.5462211,15.0-30.0
81.47790375,30.0-40.0
79.06108402,50.0-60.0
26.3918508,0.0-15.0
67.48065191,0.0-15.0
74.16554821,40.0-50.0
79.07623711,15.0-30.0
78.46972259,30.0-40.0
82.63071562,40.0-50.0
82.84063003,0.0-15.0
83.93941968,30.0-40.0
83.05466982,40.0-50.0
18.40781284,0.0-15.0
28.15132537,15.0-30.0
30.59514524,15.0-30.0
6.083579291,0.0-15.0
4.889819476,0.0-15.0
2.902396599,0.0-15.0
62.91956913,0.0-15.0
35.15374563,15.0-30.0
64.13599101,15.0-30.0
10.22354965,0.0-15.0
8.121165956,0.0-15.0
12.67179243,0.0-15.0
19.42489921,15.0-30.0
54.90007838,30.0-40.0
67.19924832,50.0-60.0
13.95628888,0.0-15.0
30.40581968,30.0-40.0
66.86881109,40.0-50.0
69.38989345,30.0-40.0
59.7575144,50.0-60.0
75.59377488,70.0-85.0
17.45236147,0.0-15.0
50.62222146,15.0-30.0
61.87528527,30.0-40.0
17.15607423,15.0-30.0
64.96884309,15.0-30.0
75.71719698,40.0-50.0
11.23128528,0.0-15.0
41.94054392,0.0-15.0
73.16269955,15.0-30.0
74.23518284,15.0-30.0
65.19833527,30.0-40.0
79.76639273,70.0-85.0
16.97838607,0.0-15.0
56.21933491,0.0-15.0
72.70979963,15.0-30.0
17.30024922,15.0-30.0
60.33199916,15.0-30.0
76.22505116,30.0-40.0
7.957289224,0.0-15.0
16.33859929,0.0-15.0
70.2716235,0.0-15.0
68.3339655,0.0-15.0
57.65452227,30.0-40.0
76.98654081,40.0-50.0
14.43785417,0.0-15.0
39.2434395,0.0-15.0
68.1907703,0.0-15.0
0.0,0.0-15.0
42.17741181,0.0-15.0
50.86354716,0.0-15.0
12.44362591,0.0-15.0
3.546985039,0.0-15.0
30.9794262,0.0-15.0
0.0,0.0-15.0
0.602410789,0.0-15.0
21.48672588,0.0-15.0
34.29689514,0.0-15.0
11.20904607,0.0-15.0
29.83775681,0.0-15.0
2.601590615,30.0-40.0
58.99233401,30.0-40.0
74.44046437,50.0-60.0
22.22340072,0.0-15.0
41.96736477,15.0-30.0
61.5016932,30.0-40.0
8.36792795,0.0-15.0
6.363967977,0.0-15.0
30.76250124,0.0-15.0
49.62220517,0.0-15.0
32.03830806,15.0-30.0
60.28741502,30.0-40.0
10.37235966,0.0-15.0
65.94190973,15.0-30.0
80.5818059,40.0-50.0
30.46158728,0.0-15.0
39.99701682,15.0-30.0
59.85587044,15.0-30.0
10.04227922,0.0-15.0
6.026719466,0.0-15.0
33.69627508,0.0-15.0
59.29246641,0.0-15.0
44.01604328,0.0-15.0
69.13479769,15.0-30.0
14.17510686,0.0-15.0
58.15311301,0.0-15.0
79.19714754,40.0-50.0
23.26106265,0.0-15.0
27.85496925,0.0-15.0
51.5902696,15.0-30.0
6.931862367,0.0-15.0
2.600006823,0.0-15.0
33.47151562,0.0-15.0
50.52138402,0.0-15.0
39.89470015,0.0-15.0
68.58213231,0.0-15.0
64.50667156,0.0-15.0
27.27757284,15.0-30.0
53.28001638,30.0-40.0
70.05483344,15.0-30.0
30.07190595,15.0-30.0
53.84533811,40.0-50.0
69.21564786,15.0-30.0
29.29928272,30.0-40.0
55.76912496,40.0-50.0
47.36333704,0.0-15.0
20.51920273,15.0-30.0
38.16631108,15.0-30.0
64.44051661,50.0-60.0
64.45105489,50.0-60.0
67.99152053,60.0-70.0
64.60187181,40.0-50.0
62.7905956,50.0-60.0
68.71737558,60.0-70.0
63.41514905,40.0-50.0
59.81582481,50.0-60.0
67.52036403,70.0-85.0
66.67600965,30.0-40.0
59.93143231,30.0-40.0
65.42133393,50.0-60.0
68.43167679,30.0-40.0
62.03548199,50.0-60.0
71.83207772,50.0-60.0
69.13688603,40.0-50.0
60.61766338,40.0-50.0
71.82751675,50.0-60.0
72.37220718,40.0-50.0
66.51493362,40.0-50.0
75.06056887,50.0-60.0
64.23525691,15.0-30.0
61.65083258,30.0-40.0
73.57415684,40.0-50.0
69.97034068,15.0-30.0
61.69857953,30.0-40.0
75.02467082,50.0-60.0
67.79255716,30.0-40.0
63.72449893,40.0-50.0
73.08177999,40.0-50.0
68.53030279,40.0-50.0
63.99950596,40.0-50.0
72.8478499,40.0-50.0
64.24887053,15.0-30.0
56.47944581,30.0-40.0
69.71995068,40.0-50.0
16.70711364,0.0-15.0
13.02243467,0.0-15.0
20.36311527,0.0-15.0
13.30215474,0.0-15.0
15.88279637,0.0-15.0
4.972241085,15.0-30.0
67.69619533,0.0-15.0
37.39742705,15.0-30.0
53.88645108,15.0-30.0
31.41749034,0.0-15.0
37.021541,15.0-30.0
31.26628393,15.0-30.0
28.11243479,15.0-30.0
59.93053961,15.0-30.0
72.13959481,30.0-40.0
21.40006849,30.0-40.0
57.01120739,30.0-40.0
63.92666602,40.0-50.0
63.53604944,30.0-40.0
59.48668549,30.0-40.0
72.58292155,50.0-60.0
64.24487271,30.0-40.0
57.50576347,30.0-40.0
71.48272249,30.0-40.0
26.50151753,0.0-15.0
59.5664451,15.0-30.0
73.95398123,15.0-30.0
63.14360639,15.0-30.0
62.9440737,30.0-40.0
72.345187,40.0-50.0
69.27632316,15.0-30.0
65.48133698,30.0-40.0
75.97219172,50.0-60.0
66.89026205,15.0-30.0
65.44832937,30.0-40.0
74.59845802,30.0-40.0
27.6859428,0.0-15.0
60.8676331,15.0-30.0
73.39202626,15.0-30.0
49.28704587,0.0-15.0
59.31991617,30.0-40.0
72.29221067,40.0-50.0
68.20094264,15.0-30.0
61.4373102,30.0-40.0
74.90352783,40.0-50.0
61.83593039,15.0-30.0
57.87416713,30.0-40.0
69.61841713,30.0-40.0
