True Yield,Prediction_Ours_500
35.46998729,70.0-85.0
10.4212352,0.0-15.0
3.378377543,15.0-30.0
7.275251821,15.0-30.0
47.81434881,0.0-15.0
38.49679424,15.0-30.0
52.14134094,70.0-85.0
9.492103343,0.0-15.0
4.728362295,0.0-15.0
17.55880282,15.0-30.0
7.829216765,70.0-85.0
20.36820588,15.0-30.0
42.90896956,15.0-30.0
3.302452152,70.0-85.0
2.004686227,15.0-30.0
4.988380083,15.0-30.0
45.98289688,15.0-30.0
31.39385907,15.0-30.0
48.41843845,40.0-50.0
4.7783658,0.0-15.0
3.046255894,15.0-30.0
17.8480573,0.0-15.0
0.0,0.0-15.0
9.912732719,15.0-30.0
6.408110436,15.0-30.0
9.070205476,30.0-40.0
0.602239969,15.0-30.0
5.298016227,15.0-30.0
0.0,0.0-15.0
0.0,15.0-30.0
4.73013199,15.0-30.0
9.607508599,0.0-15.0
1.629425083,15.0-30.0
1.79441071,15.0-30.0
0.801086523,0.0-15.0
36.52871122,15.0-30.0
51.38895599,15.0-30.0
14.85699263,30.0-40.0
6.683677134,15.0-30.0
21.62255716,15.0-30.0
4.621114909,0.0-15.0
0.74784749,15.0-30.0
15.47495789,15.0-30.0
27.35092133,0.0-15.0
13.25145725,15.0-30.0
31.25713511,15.0-30.0
0.0,15.0-30.0
31.2588772,0.0-15.0
45.97256872,15.0-30.0
15.16491224,15.0-30.0
3.292807267,30.0-40.0
26.7810647,15.0-30.0
3.26158183,0.0-15.0
0.64714493,0.0-15.0
15.37805239,15.0-30.0
23.1010236,15.0-30.0
11.92095297,15.0-30.0
29.57593303,15.0-30.0
0.0,15.0-30.0
33.21564888,15.0-30.0
47.61178197,15.0-30.0
10.63604029,15.0-30.0
1.520182439,15.0-30.0
24.41645938,15.0-30.0
0.489044772,0.0-15.0
0.0,15.0-30.0
18.44134196,15.0-30.0
13.34881918,70.0-85.0
11.75749506,15.0-30.0
32.71728338,15.0-30.0
25.1779767,15.0-30.0
11.6535106,15.0-30.0
8.034140762,15.0-30.0
39.12148383,15.0-30.0
13.27473408,15.0-30.0
9.540244592,40.0-50.0
44.50757189,60.0-70.0
47.13740479,60.0-70.0
45.82883908,15.0-30.0
8.123761297,40.0-50.0
7.405890223,30.0-40.0
4.698019536,15.0-30.0
42.30149711,15.0-30.0
37.12675544,15.0-30.0
47.37471195,15.0-30.0
46.04956103,60.0-70.0
36.22635154,60.0-70.0
46.21141257,40.0-50.0
65.92742304,60.0-70.0
57.95486785,60.0-70.0
66.26538653,60.0-70.0
42.74477554,60.0-70.0
38.66523027,60.0-70.0
47.71503964,15.0-30.0
38.40946204,15.0-30.0
25.94389985,0.0-15.0
31.9378098,15.0-30.0
46.67086698,40.0-50.0
34.74723042,50.0-60.0
46.19860459,40.0-50.0
57.87284649,70.0-85.0
57.13220837,70.0-85.0
67.81431274,70.0-85.0
38.20230031,60.0-70.0
35.28694368,60.0-70.0
37.72387007,40.0-50.0
42.52691913,0.0-15.0
23.50114845,15.0-30.0
32.33228249,15.0-30.0
42.07740888,70.0-85.0
32.36655355,40.0-50.0
41.28466002,40.0-50.0
65.46891846,70.0-85.0
59.06928985,70.0-85.0
66.81498604,70.0-85.0
0.0,60.0-70.0
20.89901676,40.0-50.0
23.916357,40.0-50.0
8.641168314,15.0-30.0
2.840028013,15.0-30.0
2.373234972,15.0-30.0
3.898269895,15.0-30.0
0.597123544,15.0-30.0
0.0,15.0-30.0
41.22664286,15.0-30.0
14.42253285,15.0-30.0
9.508784567,15.0-30.0
5.529906697,40.0-50.0
6.730455291,15.0-30.0
4.191040534,15.0-30.0
15.85894672,60.0-70.0
34.88973455,60.0-70.0
45.52184766,60.0-70.0
9.627089409,60.0-70.0
5.935933533,60.0-70.0
8.970204017,15.0-30.0
47.27988184,60.0-70.0
39.21368937,15.0-30.0
49.69104828,15.0-30.0
45.77689221,60.0-70.0
37.13655068,60.0-70.0
49.01650319,15.0-30.0
12.59161714,70.0-85.0
12.21281347,50.0-60.0
31.09780796,70.0-85.0
38.02062933,70.0-85.0
21.09483753,70.0-85.0
36.44526769,70.0-85.0
46.64890669,15.0-30.0
37.85579692,50.0-60.0
47.15627467,15.0-30.0
41.6263458,15.0-30.0
35.15329281,60.0-70.0
36.98776703,40.0-50.0
14.89842021,50.0-60.0
14.98944103,30.0-40.0
26.95590806,40.0-50.0
29.01476311,70.0-85.0
16.7341519,70.0-85.0
20.44948228,70.0-85.0
49.20462645,50.0-60.0
38.5633346,15.0-30.0
43.83894822,40.0-50.0
27.61595801,60.0-70.0
20.54633014,15.0-30.0
20.84643886,40.0-50.0
5.449924218,15.0-30.0
7.024622197,15.0-30.0
5.140109821,40.0-50.0
37.56535564,0.0-15.0
18.89524916,40.0-50.0
26.65189435,60.0-70.0
19.99982627,30.0-40.0
19.596159,60.0-70.0
26.96354436,60.0-70.0
21.9766332,15.0-30.0
41.48980841,15.0-30.0
51.01008234,40.0-50.0
49.11143206,30.0-40.0
43.69560153,60.0-70.0
53.675534,60.0-70.0
43.35721014,30.0-40.0
43.87183311,60.0-70.0
49.9274003,60.0-70.0
14.01241706,15.0-30.0
40.37403082,70.0-85.0
54.89240735,40.0-50.0
42.27311559,30.0-40.0
39.3913488,60.0-70.0
45.97105208,70.0-85.0
45.27500965,30.0-40.0
43.26194293,60.0-70.0
45.98211557,70.0-85.0
16.85702349,70.0-85.0
40.1396941,40.0-50.0
53.14523882,40.0-50.0
52.78848387,40.0-50.0
43.86426544,40.0-50.0
57.53990104,40.0-50.0
54.76985941,40.0-50.0
45.40015878,60.0-70.0
55.01223205,40.0-50.0
5.971176669,15.0-30.0
2.633257106,15.0-30.0
7.774794319,40.0-50.0
14.36693621,15.0-30.0
28.37187434,15.0-30.0
19.44976087,60.0-70.0
35.21497708,0.0-15.0
34.22871308,60.0-70.0
27.38026406,40.0-50.0
19.65840226,15.0-30.0
55.19349187,30.0-40.0
56.13504943,70.0-85.0
54.23706048,15.0-30.0
51.57354724,60.0-70.0
51.23480839,70.0-85.0
49.32093179,0.0-15.0
52.5635645,60.0-70.0
48.93807733,60.0-70.0
11.33541199,30.0-40.0
33.79435982,70.0-85.0
36.05750203,70.0-85.0
50.89816476,40.0-50.0
45.50089871,70.0-85.0
44.26066466,70.0-85.0
37.40734019,30.0-40.0
54.42113597,60.0-70.0
43.57558027,70.0-85.0
16.72117045,70.0-85.0
47.46105675,60.0-70.0
49.32388819,40.0-50.0
54.63240731,70.0-85.0
51.39664392,70.0-85.0
50.10376029,40.0-50.0
57.08877056,70.0-85.0
53.38444046,70.0-85.0
53.33497035,40.0-50.0
4.112217946,0.0-15.0
13.524053,30.0-40.0
8.039691846,40.0-50.0
9.105544009,0.0-15.0
1.742923089,15.0-30.0
0.878081853,15.0-30.0
41.17834608,0.0-15.0
17.10738006,60.0-70.0
24.71545556,40.0-50.0
4.471163192,0.0-15.0
2.871965335,30.0-40.0
3.936030958,40.0-50.0
18.29616546,0.0-15.0
42.00742206,60.0-70.0
53.10447809,40.0-50.0
17.14482537,0.0-15.0
14.9053934,30.0-40.0
33.28584241,40.0-50.0
47.05254638,0.0-15.0
40.32887688,60.0-70.0
52.0133379,60.0-70.0
13.83920399,0.0-15.0
35.19969401,30.0-40.0
42.55967392,40.0-50.0
9.685019183,30.0-40.0
37.2145199,60.0-70.0
49.74093184,70.0-85.0
15.44371593,15.0-30.0
15.30703648,30.0-40.0
35.33585167,70.0-85.0
48.36396181,30.0-40.0
40.47969677,60.0-70.0
49.57379186,70.0-85.0
12.42396719,0.0-15.0
35.24488191,30.0-40.0
43.58283319,70.0-85.0
11.24955158,15.0-30.0
37.1376218,40.0-50.0
50.10463357,40.0-50.0
11.0075153,15.0-30.0
6.894237827,40.0-50.0
39.27719826,40.0-50.0
46.93920076,60.0-70.0
35.25588385,40.0-50.0
50.21013597,40.0-50.0
8.071196301,0.0-15.0
24.02218457,40.0-50.0
39.0058585,40.0-50.0
0.0,0.0-15.0
21.7977125,30.0-40.0
15.48048004,40.0-50.0
6.999679881,30.0-40.0
2.613234135,30.0-40.0
10.26938874,40.0-50.0
0.0,0.0-15.0
1.933202382,30.0-40.0
9.35930625,40.0-50.0
11.82938133,0.0-15.0
2.128691227,30.0-40.0
2.066222749,40.0-50.0
2.97427716,30.0-40.0
40.65115531,60.0-70.0
56.62080434,60.0-70.0
19.37897224,30.0-40.0
25.46788478,60.0-70.0
35.07362546,60.0-70.0
3.876829723,30.0-40.0
2.732925094,60.0-70.0
19.40320705,70.0-85.0
26.91242644,0.0-15.0
15.92909866,30.0-40.0
34.0355551,40.0-50.0
2.458138496,15.0-30.0
34.24307349,60.0-70.0
47.70226953,70.0-85.0
19.46778248,30.0-40.0
23.04423411,60.0-70.0
29.42310745,70.0-85.0
6.286120839,0.0-15.0
2.042704931,70.0-85.0
15.73387398,70.0-85.0
29.85245303,15.0-30.0
18.20662132,30.0-40.0
35.50826326,70.0-85.0
7.843927615,0.0-15.0
37.49278178,0.0-15.0
50.83768511,40.0-50.0
14.35852859,40.0-50.0
16.00671459,40.0-50.0
25.12838943,30.0-40.0
4.88514688,40.0-50.0
0.974444275,40.0-50.0
18.87491239,40.0-50.0
28.28230111,15.0-30.0
23.34747951,70.0-85.0
41.68551837,40.0-50.0
32.37253744,0.0-15.0
17.02843498,40.0-50.0
20.18480169,40.0-50.0
47.59873076,15.0-30.0
17.72318391,60.0-70.0
21.41511712,60.0-70.0
50.81226991,15.0-30.0
49.46765787,15.0-30.0
50.09626002,40.0-50.0
9.226197008,30.0-40.0
8.430071853,60.0-70.0
8.109204436,40.0-50.0
40.31193463,30.0-40.0
34.27058432,60.0-70.0
42.52654707,70.0-85.0
43.335395,30.0-40.0
33.94655387,60.0-70.0
44.40779423,60.0-70.0
63.53284655,15.0-30.0
52.14546944,60.0-70.0
56.80622374,60.0-70.0
44.8781348,60.0-70.0
31.57364304,60.0-70.0
44.37252425,60.0-70.0
42.82874785,15.0-30.0
42.12607272,70.0-85.0
49.97942971,70.0-85.0
49.72808893,40.0-50.0
40.08752213,60.0-70.0
49.53018855,70.0-85.0
60.98476598,15.0-30.0
60.30536067,70.0-85.0
65.94429183,70.0-85.0
39.32745332,40.0-50.0
42.09555031,60.0-70.0
49.04564688,70.0-85.0
47.95299992,40.0-50.0
39.99682926,40.0-50.0
49.75811265,40.0-50.0
50.20384511,70.0-85.0
40.59375347,60.0-70.0
49.61017751,40.0-50.0
66.01585424,70.0-85.0
59.60099255,70.0-85.0
68.2481271,70.0-85.0
43.09475613,70.0-85.0
36.0742325,60.0-70.0
44.44845486,40.0-50.0
6.654637209,15.0-30.0
4.296191189,30.0-40.0
5.371995824,40.0-50.0
2.819747326,15.0-30.0
1.624624313,15.0-30.0
0.0,15.0-30.0
47.37967992,15.0-30.0
22.92734992,30.0-40.0
17.33987768,40.0-50.0
6.840870887,30.0-40.0
13.41857273,30.0-40.0
6.114675165,40.0-50.0
15.94900479,15.0-30.0
35.68810141,60.0-70.0
47.90925553,60.0-70.0
11.09901507,15.0-30.0
58.0174464,15.0-30.0
44.46296659,30.0-40.0
44.44212826,15.0-30.0
35.2237201,30.0-40.0
41.80838188,60.0-70.0
41.36745101,60.0-70.0
32.8144383,60.0-70.0
42.67624543,60.0-70.0
14.72607829,30.0-40.0
33.66516566,60.0-70.0
44.42036094,70.0-85.0
38.77000873,15.0-30.0
57.7087314,70.0-85.0
47.11829387,70.0-85.0
45.17206702,30.0-40.0
41.07404232,60.0-70.0
49.15467449,70.0-85.0
41.53702825,30.0-40.0
41.08459601,60.0-70.0
44.33872807,70.0-85.0
16.26779165,70.0-85.0
40.85999304,60.0-70.0
49.01475041,60.0-70.0
33.20741805,70.0-85.0
49.985461,70.0-85.0
46.3015164,40.0-50.0
49.50904012,40.0-50.0
39.70763397,40.0-50.0
48.45171074,40.0-50.0
44.94211074,70.0-85.0
34.2854552,40.0-50.0
46.31398784,40.0-50.0
