True Yield,Prediction_Ours_500
1.413781414,70.0-85.0
1.84960131,0.0-15.0
0.0,0.0-15.0
4.510108394,30.0-40.0
0.295056228,30.0-40.0
0.0,40.0-50.0
0.0,40.0-50.0
0.1532428,0.0-15.0
0.0,30.0-40.0
0.0,40.0-50.0
0.0,30.0-40.0
0.35921569,40.0-50.0
0.49264217,70.0-85.0
0.5287627,0.0-15.0
0.0,0.0-15.0
0.987020024,15.0-30.0
0.0,15.0-30.0
0.0,30.0-40.0
0.382305168,40.0-50.0
0.0,0.0-15.0
0.0,0.0-15.0
0.0,40.0-50.0
0.0,15.0-30.0
0.319224301,30.0-40.0
0.492662711,70.0-85.0
0.0,0.0-15.0
0.0,0.0-15.0
1.061200258,0.0-15.0
0.0,0.0-15.0
0.426836265,0.0-15.0
0.344428756,0.0-15.0
3.02090007,0.0-15.0
0.0,0.0-15.0
0.0,0.0-15.0
0.0,0.0-15.0
0.0,0.0-15.0
0.423167396,0.0-15.0
0.850358426,0.0-15.0
0.0,0.0-15.0
0.0,0.0-15.0
0.0,0.0-15.0
0.553507484,30.0-40.0
0.723968187,40.0-50.0
1.879419954,0.0-15.0
0.0,30.0-40.0
2.863405084,30.0-40.0
0.359225753,0.0-15.0
0.0,0.0-15.0
2.720923971,30.0-40.0
1.194006928,15.0-30.0
0.707045517,30.0-40.0
1.858400826,40.0-50.0
0.0,0.0-15.0
0.438548426,30.0-40.0
0.578158424,40.0-50.0
1.03540736,0.0-15.0
0.0,30.0-40.0
0.851812248,30.0-40.0
0.0,0.0-15.0
0.0,0.0-15.0
0.788355769,0.0-15.0
0.593797719,0.0-15.0
0.0,30.0-40.0
0.710304987,40.0-50.0
0.0,0.0-15.0
0.406585723,0.0-15.0
0.786255311,0.0-15.0
0.613157833,0.0-15.0
0.0,0.0-15.0
0.0,30.0-40.0
0.0,0.0-15.0
0.0,0.0-15.0
1.682541771,0.0-15.0
0.538585368,0.0-15.0
0.0,0.0-15.0
0.707254592,15.0-30.0
1.221284135,15.0-30.0
0.0,15.0-30.0
0.0,30.0-40.0
0.0,15.0-30.0
0.448085745,15.0-30.0
0.0,30.0-40.0
10.03471889,15.0-30.0
39.22831543,15.0-30.0
38.99137319,30.0-40.0
0.0,15.0-30.0
0.0,15.0-30.0
0.0,15.0-30.0
3.120933892,40.0-50.0
0.339942053,50.0-60.0
0.399824711,60.0-70.0
1.277604509,30.0-40.0
0.719285108,30.0-40.0
1.152603634,40.0-50.0
8.38964842,30.0-40.0
41.03794598,40.0-50.0
42.0580413,70.0-85.0
0.0,30.0-40.0
0.0,30.0-40.0
0.0,70.0-85.0
0.471327258,40.0-50.0
0.0,40.0-50.0
0.0,60.0-70.0
0.0,30.0-40.0
0.0,30.0-40.0
0.0,40.0-50.0
7.206982067,30.0-40.0
39.97323526,40.0-50.0
41.98383636,70.0-85.0
0.0,30.0-40.0
0.0,30.0-40.0
0.0,70.0-85.0
0.706381042,15.0-30.0
0.0,40.0-50.0
0.0,50.0-60.0
0.0,15.0-30.0
0.0,30.0-40.0
0.0,40.0-50.0
6.970567232,15.0-30.0
41.26452613,30.0-40.0
44.14137034,70.0-85.0
0.0,15.0-30.0
0.0,30.0-40.0
0.0,40.0-50.0
2.548391087,0.0-15.0
0.0,15.0-30.0
0.0,15.0-30.0
2.086409943,15.0-30.0
0.0,15.0-30.0
0.0,15.0-30.0
1.426630798,15.0-30.0
2.069142775,15.0-30.0
1.798923194,30.0-40.0
0.0,0.0-15.0
0.0,0.0-15.0
0.0,15.0-30.0
2.118660091,15.0-30.0
0.0,15.0-30.0
2.890686767,30.0-40.0
1.924092177,15.0-30.0
0.0,30.0-40.0
0.712699399,30.0-40.0
2.495636052,30.0-40.0
1.029883817,50.0-60.0
1.728296665,70.0-85.0
0.390715033,30.0-40.0
0.252253584,40.0-50.0
0.381599662,50.0-60.0
0.746156967,15.0-30.0
0.328567973,15.0-30.0
0.568210949,30.0-40.0
0.572188732,15.0-30.0
0.0,30.0-40.0
0.0,30.0-40.0
0.337596865,30.0-40.0
1.088494579,30.0-40.0
1.226874544,70.0-85.0
0.0,15.0-30.0
0.0,40.0-50.0
0.0,50.0-60.0
1.152131483,0.0-15.0
0.467733508,15.0-30.0
0.256451547,15.0-30.0
0.979807222,15.0-30.0
0.0,15.0-30.0
0.0,30.0-40.0
0.0,15.0-30.0
0.926720681,30.0-40.0
1.126878627,70.0-85.0
0.0,0.0-15.0
0.0,15.0-30.0
0.0,40.0-50.0
6.119058475,30.0-40.0
3.867385769,40.0-50.0
3.12306153,50.0-60.0
29.29817829,50.0-60.0
13.9769471,50.0-60.0
11.74218494,50.0-60.0
16.64966496,40.0-50.0
14.90450687,40.0-50.0
13.33632103,50.0-60.0
16.04854773,50.0-60.0
33.62905648,50.0-60.0
34.96324083,70.0-85.0
42.11946098,60.0-70.0
37.03037628,60.0-70.0
49.61438009,85.0-100.0
44.55887608,50.0-60.0
39.52986412,60.0-70.0
48.46327508,70.0-85.0
12.592787,50.0-60.0
15.16664871,60.0-70.0
35.70389569,70.0-85.0
40.45135336,60.0-70.0
24.02819715,60.0-70.0
46.64994849,85.0-100.0
43.42467948,50.0-60.0
40.97949244,60.0-70.0
47.14534203,70.0-85.0
12.29594301,50.0-60.0
15.82179421,50.0-60.0
34.28507945,70.0-85.0
44.68712072,50.0-60.0
21.71222946,50.0-60.0
32.99753143,85.0-100.0
47.71300168,50.0-60.0
40.29418927,50.0-60.0
55.18037009,70.0-85.0
4.344676685,15.0-30.0
1.224185961,30.0-40.0
3.941726457,40.0-50.0
11.1309805,30.0-40.0
17.26980964,40.0-50.0
10.60791195,50.0-60.0
28.77482765,30.0-40.0
23.41191123,40.0-50.0
14.82994008,50.0-60.0
16.39030586,50.0-60.0
47.2768797,50.0-60.0
49.39865649,70.0-85.0
50.90618574,60.0-70.0
45.39654665,60.0-70.0
50.57898439,70.0-85.0
45.57576479,60.0-70.0
43.182647,60.0-70.0
44.07099157,70.0-85.0
11.12595571,50.0-60.0
11.31352123,50.0-60.0
20.76458994,70.0-85.0
38.44240466,60.0-70.0
40.82349272,60.0-70.0
34.83452753,70.0-85.0
44.72607544,60.0-70.0
47.57684436,60.0-70.0
48.43208177,70.0-85.0
13.88581248,50.0-60.0
15.1448727,50.0-60.0
28.52881836,70.0-85.0
53.17975334,50.0-60.0
46.19696168,50.0-60.0
54.23706273,70.0-85.0
52.34346738,50.0-60.0
43.34412585,50.0-60.0
50.10834683,60.0-70.0
4.215754471,30.0-40.0
9.043513945,40.0-50.0
4.057606054,40.0-50.0
3.267294839,15.0-30.0
0.0,30.0-40.0
0.0,40.0-50.0
39.67142934,30.0-40.0
14.09805788,40.0-50.0
12.94497014,50.0-60.0
2.627491811,15.0-30.0
0.665064231,15.0-30.0
2.785991996,30.0-40.0
16.4358293,50.0-60.0
33.60384304,60.0-70.0
44.39407022,70.0-85.0
13.33701887,50.0-60.0
6.77799041,50.0-60.0
13.87014343,60.0-70.0
44.92520247,60.0-70.0
39.32908802,60.0-70.0
50.43757677,70.0-85.0
9.065649451,30.0-40.0
25.94022732,40.0-50.0
31.15457228,50.0-60.0
9.853260903,50.0-60.0
19.70724871,60.0-70.0
35.46998729,60.0-70.0
10.4212352,50.0-60.0
3.378377543,50.0-60.0
7.275251821,60.0-70.0
47.81434881,60.0-70.0
38.49679424,60.0-70.0
52.14134094,70.0-85.0
9.492103343,30.0-40.0
4.728362295,40.0-50.0
17.55880282,50.0-60.0
7.829216765,50.0-60.0
20.36820588,50.0-60.0
42.90896956,60.0-70.0
3.302452152,50.0-60.0
2.004686227,50.0-60.0
4.988380083,50.0-60.0
45.98289688,50.0-60.0
31.39385907,50.0-60.0
48.41843845,70.0-85.0
4.7783658,15.0-30.0
3.046255894,30.0-40.0
17.8480573,40.0-50.0
0.0,15.0-30.0
9.912732719,30.0-40.0
6.408110436,40.0-50.0
9.070205476,15.0-30.0
0.602239969,30.0-40.0
5.298016227,30.0-40.0
0.0,15.0-30.0
0.0,15.0-30.0
4.73013199,30.0-40.0
9.607508599,15.0-30.0
1.629425083,30.0-40.0
1.79441071,40.0-50.0
0.801086523,50.0-60.0
36.52871122,50.0-60.0
51.38895599,60.0-70.0
14.85699263,40.0-50.0
6.683677134,40.0-50.0
21.62255716,40.0-50.0
4.621114909,30.0-40.0
0.74784749,30.0-40.0
15.47495789,30.0-40.0
27.35092133,50.0-60.0
13.25145725,50.0-60.0
31.25713511,50.0-60.0
0.0,50.0-60.0
31.2588772,50.0-60.0
45.97256872,60.0-70.0
15.16491224,40.0-50.0
3.292807267,40.0-50.0
26.7810647,40.0-50.0
3.26158183,30.0-40.0
0.64714493,30.0-40.0
15.37805239,30.0-40.0
23.1010236,50.0-60.0
11.92095297,50.0-60.0
29.57593303,50.0-60.0
0.0,50.0-60.0
33.21564888,50.0-60.0
47.61178197,50.0-60.0
10.63604029,30.0-40.0
1.520182439,40.0-50.0
24.41645938,40.0-50.0
0.489044772,15.0-30.0
0.0,30.0-40.0
18.44134196,30.0-40.0
13.34881918,40.0-50.0
11.75749506,50.0-60.0
32.71728338,50.0-60.0
25.1779767,40.0-50.0
11.6535106,40.0-50.0
8.034140762,50.0-60.0
39.12148383,30.0-40.0
13.27473408,30.0-40.0
9.540244592,40.0-50.0
44.50757189,30.0-40.0
47.13740479,40.0-50.0
45.82883908,60.0-70.0
8.123761297,30.0-40.0
7.405890223,30.0-40.0
4.698019536,40.0-50.0
42.30149711,50.0-60.0
37.12675544,60.0-70.0
47.37471195,60.0-70.0
46.04956103,50.0-60.0
36.22635154,50.0-60.0
46.21141257,60.0-70.0
65.92742304,60.0-70.0
57.95486785,60.0-70.0
66.26538653,70.0-85.0
42.74477554,50.0-60.0
38.66523027,60.0-70.0
47.71503964,70.0-85.0
38.40946204,60.0-70.0
25.94389985,60.0-70.0
31.9378098,60.0-70.0
46.67086698,50.0-60.0
34.74723042,50.0-60.0
46.19860459,60.0-70.0
57.87284649,60.0-70.0
57.13220837,60.0-70.0
67.81431274,70.0-85.0
38.20230031,60.0-70.0
35.28694368,60.0-70.0
37.72387007,60.0-70.0
42.52691913,50.0-60.0
23.50114845,50.0-60.0
32.33228249,60.0-70.0
42.07740888,50.0-60.0
32.36655355,50.0-60.0
41.28466002,50.0-60.0
65.46891846,60.0-70.0
59.06928985,60.0-70.0
66.81498604,70.0-85.0
0.0,50.0-60.0
20.89901676,50.0-60.0
23.916357,60.0-70.0
8.641168314,15.0-30.0
2.840028013,15.0-30.0
2.373234972,30.0-40.0
3.898269895,15.0-30.0
0.597123544,30.0-40.0
0.0,30.0-40.0
41.22664286,30.0-40.0
14.42253285,30.0-40.0
9.508784567,50.0-60.0
5.529906697,30.0-40.0
6.730455291,40.0-50.0
4.191040534,50.0-60.0
15.85894672,50.0-60.0
34.88973455,50.0-60.0
45.52184766,60.0-70.0
9.627089409,50.0-60.0
5.935933533,50.0-60.0
8.970204017,60.0-70.0
47.27988184,50.0-60.0
39.21368937,50.0-60.0
49.69104828,70.0-85.0
45.77689221,50.0-60.0
37.13655068,50.0-60.0
49.01650319,60.0-70.0
12.59161714,50.0-60.0
12.21281347,50.0-60.0
31.09780796,60.0-70.0
38.02062933,50.0-60.0
21.09483753,50.0-60.0
36.44526769,60.0-70.0
46.64890669,50.0-60.0
37.85579692,50.0-60.0
47.15627467,70.0-85.0
41.6263458,50.0-60.0
35.15329281,50.0-60.0
36.98776703,60.0-70.0
14.89842021,30.0-40.0
14.98944103,40.0-50.0
26.95590806,50.0-60.0
29.01476311,50.0-60.0
16.7341519,50.0-60.0
20.44948228,50.0-60.0
49.20462645,50.0-60.0
38.5633346,50.0-60.0
43.83894822,50.0-60.0
27.61595801,50.0-60.0
20.54633014,50.0-60.0
20.84643886,50.0-60.0
5.449924218,0.0-15.0
7.024622197,0.0-15.0
5.140109821,15.0-30.0
37.56535564,0.0-15.0
18.89524916,0.0-15.0
26.65189435,15.0-30.0
19.99982627,0.0-15.0
19.596159,0.0-15.0
26.96354436,15.0-30.0
21.9766332,15.0-30.0
41.48980841,15.0-30.0
51.01008234,40.0-50.0
49.11143206,30.0-40.0
43.69560153,30.0-40.0
53.675534,70.0-85.0
43.35721014,15.0-30.0
43.87183311,30.0-40.0
49.9274003,40.0-50.0
14.01241706,0.0-15.0
40.37403082,15.0-30.0
54.89240735,40.0-50.0
42.27311559,30.0-40.0
39.3913488,30.0-40.0
45.97105208,50.0-60.0
45.27500965,15.0-30.0
43.26194293,30.0-40.0
45.98211557,40.0-50.0
16.85702349,0.0-15.0
40.1396941,0.0-15.0
53.14523882,15.0-30.0
52.78848387,0.0-15.0
43.86426544,30.0-40.0
57.53990104,40.0-50.0
54.76985941,0.0-15.0
45.40015878,15.0-30.0
55.01223205,30.0-40.0
5.971176669,0.0-15.0
2.633257106,0.0-15.0
7.774794319,15.0-30.0
14.36693621,0.0-15.0
28.37187434,0.0-15.0
19.44976087,15.0-30.0
35.21497708,0.0-15.0
34.22871308,0.0-15.0
27.38026406,0.0-15.0
19.65840226,15.0-30.0
55.19349187,15.0-30.0
56.13504943,15.0-30.0
54.23706048,15.0-30.0
51.57354724,30.0-40.0
51.23480839,40.0-50.0
49.32093179,0.0-15.0
52.5635645,30.0-40.0
48.93807733,40.0-50.0
11.33541199,15.0-30.0
33.79435982,15.0-30.0
36.05750203,15.0-30.0
50.89816476,15.0-30.0
45.50089871,15.0-30.0
44.26066466,40.0-50.0
37.40734019,0.0-15.0
54.42113597,30.0-40.0
43.57558027,40.0-50.0
16.72117045,0.0-15.0
47.46105675,0.0-15.0
49.32388819,15.0-30.0
54.63240731,0.0-15.0
51.39664392,0.0-15.0
50.10376029,15.0-30.0
57.08877056,0.0-15.0
53.38444046,0.0-15.0
53.33497035,0.0-15.0
4.112217946,0.0-15.0
13.524053,0.0-15.0
8.039691846,15.0-30.0
9.105544009,0.0-15.0
1.742923089,0.0-15.0
0.878081853,0.0-15.0
41.17834608,0.0-15.0
17.10738006,0.0-15.0
24.71545556,15.0-30.0
4.471163192,0.0-15.0
2.871965335,0.0-15.0
3.936030958,0.0-15.0
18.29616546,15.0-30.0
42.00742206,15.0-30.0
53.10447809,30.0-40.0
17.14482537,0.0-15.0
14.9053934,0.0-15.0
33.28584241,0.0-15.0
47.05254638,15.0-30.0
40.32887688,30.0-40.0
52.0133379,40.0-50.0
13.83920399,0.0-15.0
35.19969401,0.0-15.0
42.55967392,0.0-15.0
9.685019183,15.0-30.0
37.2145199,15.0-30.0
49.74093184,30.0-40.0
15.44371593,0.0-15.0
15.30703648,0.0-15.0
35.33585167,0.0-15.0
48.36396181,15.0-30.0
40.47969677,15.0-30.0
49.57379186,40.0-50.0
12.42396719,0.0-15.0
35.24488191,0.0-15.0
43.58283319,0.0-15.0
11.24955158,0.0-15.0
37.1376218,0.0-15.0
50.10463357,15.0-30.0
11.0075153,0.0-15.0
6.894237827,0.0-15.0
39.27719826,0.0-15.0
46.93920076,0.0-15.0
35.25588385,0.0-15.0
50.21013597,15.0-30.0
8.071196301,0.0-15.0
24.02218457,0.0-15.0
39.0058585,0.0-15.0
0.0,0.0-15.0
21.7977125,0.0-15.0
15.48048004,0.0-15.0
6.999679881,0.0-15.0
2.613234135,0.0-15.0
10.26938874,0.0-15.0
0.0,0.0-15.0
1.933202382,0.0-15.0
9.35930625,0.0-15.0
11.82938133,0.0-15.0
2.128691227,0.0-15.0
2.066222749,0.0-15.0
2.97427716,0.0-15.0
40.65115531,0.0-15.0
56.62080434,0.0-15.0
19.37897224,0.0-15.0
25.46788478,0.0-15.0
35.07362546,0.0-15.0
3.876829723,0.0-15.0
2.732925094,0.0-15.0
19.40320705,0.0-15.0
26.91242644,0.0-15.0
15.92909866,0.0-15.0
34.0355551,15.0-30.0
2.458138496,0.0-15.0
34.24307349,0.0-15.0
47.70226953,0.0-15.0
19.46778248,0.0-15.0
23.04423411,0.0-15.0
29.42310745,0.0-15.0
6.286120839,0.0-15.0
2.042704931,0.0-15.0
15.73387398,0.0-15.0
29.85245303,0.0-15.0
18.20662132,0.0-15.0
35.50826326,0.0-15.0
7.843927615,0.0-15.0
37.49278178,0.0-15.0
50.83768511,0.0-15.0
14.35852859,0.0-15.0
16.00671459,0.0-15.0
25.12838943,0.0-15.0
4.88514688,0.0-15.0
0.974444275,0.0-15.0
18.87491239,0.0-15.0
28.28230111,0.0-15.0
23.34747951,0.0-15.0
41.68551837,0.0-15.0
32.37253744,0.0-15.0
17.02843498,0.0-15.0
20.18480169,15.0-30.0
47.59873076,0.0-15.0
17.72318391,0.0-15.0
21.41511712,15.0-30.0
50.81226991,15.0-30.0
49.46765787,15.0-30.0
50.09626002,15.0-30.0
9.226197008,0.0-15.0
8.430071853,0.0-15.0
8.109204436,15.0-30.0
40.31193463,15.0-30.0
34.27058432,30.0-40.0
42.52654707,40.0-50.0
43.335395,15.0-30.0
33.94655387,30.0-40.0
44.40779423,30.0-40.0
63.53284655,15.0-30.0
52.14546944,30.0-40.0
56.80622374,40.0-50.0
44.8781348,15.0-30.0
31.57364304,30.0-40.0
44.37252425,30.0-40.0
42.82874785,15.0-30.0
42.12607272,30.0-40.0
49.97942971,40.0-50.0
49.72808893,0.0-15.0
40.08752213,30.0-40.0
49.53018855,30.0-40.0
60.98476598,15.0-30.0
60.30536067,30.0-40.0
65.94429183,40.0-50.0
39.32745332,15.0-30.0
42.09555031,15.0-30.0
49.04564688,30.0-40.0
47.95299992,0.0-15.0
39.99682926,15.0-30.0
49.75811265,40.0-50.0
50.20384511,0.0-15.0
40.59375347,0.0-15.0
49.61017751,15.0-30.0
66.01585424,15.0-30.0
59.60099255,15.0-30.0
68.2481271,15.0-30.0
43.09475613,0.0-15.0
36.0742325,15.0-30.0
44.44845486,15.0-30.0
6.654637209,0.0-15.0
4.296191189,0.0-15.0
5.371995824,0.0-15.0
2.819747326,0.0-15.0
1.624624313,0.0-15.0
0.0,15.0-30.0
47.37967992,15.0-30.0
22.92734992,15.0-30.0
17.33987768,15.0-30.0
6.840870887,0.0-15.0
13.41857273,0.0-15.0
6.114675165,0.0-15.0
15.94900479,0.0-15.0
35.68810141,15.0-30.0
47.90925553,15.0-30.0
11.09901507,15.0-30.0
58.0174464,15.0-30.0
44.46296659,15.0-30.0
44.44212826,15.0-30.0
35.2237201,30.0-40.0
41.80838188,30.0-40.0
41.36745101,0.0-15.0
32.8144383,15.0-30.0
42.67624543,30.0-40.0
14.72607829,0.0-15.0
33.66516566,0.0-15.0
44.42036094,15.0-30.0
38.77000873,0.0-15.0
57.7087314,15.0-30.0
47.11829387,15.0-30.0
45.17206702,15.0-30.0
41.07404232,30.0-40.0
49.15467449,30.0-40.0
41.53702825,0.0-15.0
41.08459601,0.0-15.0
44.33872807,30.0-40.0
16.26779165,0.0-15.0
40.85999304,0.0-15.0
49.01475041,0.0-15.0
33.20741805,0.0-15.0
49.985461,0.0-15.0
46.3015164,15.0-30.0
49.50904012,15.0-30.0
39.70763397,15.0-30.0
48.45171074,30.0-40.0
44.94211074,0.0-15.0
34.2854552,0.0-15.0
46.31398784,0.0-15.0
