True Yield,Prediction_Ours_500
3.638207936,30.0-40.0
1.222906926,15.0-30.0
13.70204119,40.0-50.0
11.32681683,40.0-50.0
14.29478531,40.0-50.0
27.94500953,40.0-50.0
29.60669897,85.0-100.0
1.637827855,15.0-30.0
5.265059572,30.0-40.0
4.477162725,40.0-50.0
6.891124522,15.0-30.0
3.42165598,30.0-40.0
3.382805594,40.0-50.0
0.552049908,15.0-30.0
8.178111662,40.0-50.0
7.126598878,40.0-50.0
4.618730656,40.0-50.0
19.16223306,40.0-50.0
21.60119174,85.0-100.0
1.252505333,15.0-30.0
2.443106533,30.0-40.0
2.103607287,40.0-50.0
13.9614152,15.0-30.0
11.31960299,15.0-30.0
13.18136791,15.0-30.0
8.599290828,0.0-15.0
2.828738971,0.0-15.0
1.249008464,0.0-15.0
25.79234273,0.0-15.0
19.41980511,15.0-30.0
19.39344332,15.0-30.0
6.70191803,15.0-30.0
10.4860128,15.0-30.0
7.343376414,15.0-30.0
13.16893511,15.0-30.0
9.295516532,15.0-30.0
17.84178388,30.0-40.0
10.16290719,15.0-30.0
1.71151259,15.0-30.0
16.47949658,30.0-40.0
30.59884697,15.0-30.0
34.08344524,30.0-40.0
33.03637259,40.0-50.0
15.75654156,30.0-40.0
12.88972347,30.0-40.0
11.91198349,40.0-50.0
9.973367678,15.0-30.0
2.74121661,15.0-30.0
13.51164782,15.0-30.0
17.35437544,15.0-30.0
5.492602222,15.0-30.0
12.78962475,15.0-30.0
11.04036087,15.0-30.0
27.20831726,15.0-30.0
28.57251929,40.0-50.0
2.008708666,15.0-30.0
6.090802245,30.0-40.0
6.03417912,40.0-50.0
10.47269891,15.0-30.0
2.505489323,15.0-30.0
7.949590254,15.0-30.0
15.5615648,15.0-30.0
3.434831672,15.0-30.0
5.071740985,30.0-40.0
6.112603375,15.0-30.0
17.43734901,30.0-40.0
15.21649465,40.0-50.0
1.159391266,15.0-30.0
2.749074467,30.0-40.0
2.565604497,40.0-50.0
14.7478961,15.0-30.0
30.5912617,15.0-30.0
30.28625472,30.0-40.0
35.07866175,30.0-40.0
35.08872433,30.0-40.0
34.80628557,85.0-100.0
23.21156884,30.0-40.0
38.91690391,30.0-40.0
34.37725511,40.0-50.0
18.97417112,70.0-85.0
41.29698409,50.0-60.0
51.39708789,85.0-100.0
50.58289676,85.0-100.0
46.74711139,85.0-100.0
53.59986981,85.0-100.0
45.78100103,70.0-85.0
44.81754321,70.0-85.0
50.28665363,85.0-100.0
9.714563227,40.0-50.0
25.83457198,40.0-50.0
37.21381762,85.0-100.0
28.35051675,70.0-85.0
39.19686382,85.0-100.0
40.44190447,85.0-100.0
33.09515946,70.0-85.0
42.64405348,70.0-85.0
47.555818,70.0-85.0
8.742546332,40.0-50.0
22.516172,50.0-60.0
37.52076416,85.0-100.0
28.76096277,70.0-85.0
32.38635793,85.0-100.0
36.61548208,85.0-100.0
31.45776364,70.0-85.0
41.67771463,70.0-85.0
52.13571621,70.0-85.0
13.83708642,30.0-40.0
24.93013825,40.0-50.0
20.96272395,85.0-100.0
2.391870808,30.0-40.0
35.72058232,30.0-40.0
40.07198822,85.0-100.0
9.302544665,30.0-40.0
43.74297776,30.0-40.0
44.03844861,40.0-50.0
18.74350865,70.0-85.0
47.02427089,85.0-100.0
53.83922891,85.0-100.0
51.07128287,70.0-85.0
54.22375463,85.0-100.0
52.01896484,85.0-100.0
47.94242943,85.0-100.0
52.55061961,85.0-100.0
13.23389373,70.0-85.0
31.17955703,85.0-100.0
41.46468331,85.0-100.0
32.41068171,70.0-85.0
48.4805474,85.0-100.0
46.79588748,85.0-100.0
23.78240992,70.0-85.0
48.49744103,85.0-100.0
49.51819322,85.0-100.0
13.5242012,70.0-85.0
19.84794125,70.0-85.0
33.22033214,85.0-100.0
41.59326244,70.0-85.0
48.06786456,85.0-100.0
53.85457225,85.0-100.0
12.61696696,70.0-85.0
45.92980056,85.0-100.0
49.15372199,85.0-100.0
12.36887401,15.0-30.0
28.39895545,15.0-30.0
22.58353247,30.0-40.0
8.110761371,15.0-30.0
3.342369627,15.0-30.0
3.074612079,15.0-30.0
13.47157217,30.0-40.0
30.36311877,40.0-50.0
25.0144043,40.0-50.0
8.916453721,15.0-30.0
17.58389829,15.0-30.0
17.78386933,15.0-30.0
13.66496862,70.0-85.0
32.25917309,60.0-70.0
35.88987774,85.0-100.0
12.33593597,30.0-40.0
5.800095284,30.0-40.0
11.85943612,85.0-100.0
23.00642082,70.0-85.0
34.77458228,70.0-85.0
34.91231211,85.0-100.0
10.72342611,30.0-40.0
27.07281953,30.0-40.0
33.32323005,85.0-100.0
1.983204496,60.0-70.0
28.48464058,50.0-60.0
29.59583126,85.0-100.0
11.65626027,15.0-30.0
4.220973073,30.0-40.0
9.508022367,40.0-50.0
19.65092582,70.0-85.0
33.41994964,70.0-85.0
33.56777138,70.0-85.0
8.368171473,30.0-40.0
10.20185762,30.0-40.0
22.3492694,85.0-100.0
2.933858815,60.0-70.0
24.03126631,50.0-60.0
29.47262424,85.0-100.0
5.105134806,15.0-30.0
3.160193721,30.0-40.0
6.9479336,40.0-50.0
9.025273637,70.0-85.0
33.30841773,70.0-85.0
33.95037625,70.0-85.0
3.932288397,15.0-30.0
4.469322068,30.0-40.0
19.60222309,85.0-100.0
0.296524645,15.0-30.0
27.46647446,30.0-40.0
31.22142105,85.0-100.0
15.0324858,15.0-30.0
9.795326165,15.0-30.0
27.09846988,30.0-40.0
0.0,15.0-30.0
0.546791384,15.0-30.0
21.42393699,30.0-40.0
27.47304315,30.0-40.0
22.22290277,30.0-40.0
28.60232004,30.0-40.0
0.0,85.0-100.0
35.9238924,85.0-100.0
40.09723237,85.0-100.0
16.09836574,30.0-40.0
9.794715203,40.0-50.0
27.11496768,85.0-100.0
5.034974824,30.0-40.0
1.785587557,30.0-40.0
21.54675104,30.0-40.0
34.2208852,70.0-85.0
28.59018557,70.0-85.0
36.5598853,70.0-85.0
0.0,70.0-85.0
34.51239146,85.0-100.0
38.46400948,85.0-100.0
10.82736056,30.0-40.0
7.316239252,40.0-50.0
29.08430143,40.0-50.0
5.992320527,30.0-40.0
2.069098233,30.0-40.0
22.43503561,30.0-40.0
30.61272696,70.0-85.0
29.89972719,70.0-85.0
36.5499256,70.0-85.0
0.0,70.0-85.0
34.43934364,85.0-100.0
38.37909694,85.0-100.0
9.576264128,30.0-40.0
3.835722246,40.0-50.0
27.06341711,40.0-50.0
2.97486192,30.0-40.0
1.12036933,30.0-40.0
24.40165539,30.0-40.0
14.26125924,70.0-85.0
19.31180946,70.0-85.0
32.88980878,70.0-85.0
32.87780619,30.0-40.0
30.08596307,30.0-40.0
22.46669781,70.0-85.0
16.25238798,30.0-40.0
31.62416369,40.0-50.0
22.12521071,60.0-70.0
15.00790512,40.0-50.0
30.84474943,40.0-50.0
24.01338043,85.0-100.0
19.22189421,30.0-40.0
24.08891574,30.0-40.0
19.02499104,40.0-50.0
35.80552258,70.0-85.0
34.89766998,70.0-85.0
38.35488356,85.0-100.0
33.92093167,70.0-85.0
38.72175402,70.0-85.0
40.60161129,85.0-100.0
36.56526068,70.0-85.0
39.35320613,85.0-100.0
39.89366621,85.0-100.0
38.94339394,70.0-85.0
37.31441052,70.0-85.0
40.36775448,70.0-85.0
28.25277351,70.0-85.0
35.33279168,70.0-85.0
35.20060583,85.0-100.0
24.60563466,70.0-85.0
37.08529427,70.0-85.0
38.5374711,70.0-85.0
28.32846401,70.0-85.0
36.81475234,85.0-100.0
38.03109863,85.0-100.0
27.00233561,70.0-85.0
36.39098731,70.0-85.0
37.34827699,70.0-85.0
24.99527669,70.0-85.0
26.24845362,70.0-85.0
31.53029931,85.0-100.0
15.46929664,70.0-85.0
33.60174029,70.0-85.0
37.93567028,70.0-85.0
15.74680272,70.0-85.0
35.94447354,85.0-100.0
38.59563351,85.0-100.0
16.04849725,70.0-85.0
28.78693437,70.0-85.0
29.62604669,70.0-85.0
15.08609068,15.0-30.0
22.30541273,15.0-30.0
22.67787637,30.0-40.0
8.073391293,15.0-30.0
11.73173458,30.0-40.0
7.593500734,30.0-40.0
21.1852936,15.0-30.0
32.07542073,30.0-40.0
31.15934188,60.0-70.0
15.721696,30.0-40.0
26.29886063,30.0-40.0
26.03173318,40.0-50.0
16.79477369,70.0-85.0
35.04870846,50.0-60.0
40.13524468,85.0-100.0
10.72653134,70.0-85.0
7.321293774,60.0-70.0
27.36893381,85.0-100.0
33.91258635,70.0-85.0
38.11608188,85.0-100.0
39.20587876,85.0-100.0
40.52594956,60.0-70.0
36.29421793,60.0-70.0
39.35316158,85.0-100.0
12.38761085,70.0-85.0
20.07939568,50.0-60.0
36.28377215,70.0-85.0
28.92940614,40.0-50.0
30.47937114,40.0-50.0
31.88542104,85.0-100.0
24.23482722,70.0-85.0
38.14083048,70.0-85.0
38.20471013,85.0-100.0
25.56755062,60.0-70.0
38.90083473,60.0-70.0
38.15565558,70.0-85.0
12.16304801,50.0-60.0
15.19101144,50.0-60.0
30.30978378,70.0-85.0
24.35604753,40.0-50.0
26.32369704,40.0-50.0
31.60555467,85.0-100.0
19.11941212,70.0-85.0
35.28597628,70.0-85.0
37.4061745,85.0-100.0
19.7798759,60.0-70.0
28.74221631,60.0-70.0
25.67305216,70.0-85.0
18.27868619,30.0-40.0
38.15573638,30.0-40.0
39.57783871,30.0-40.0
43.31814591,60.0-70.0
41.2456065,60.0-70.0
46.63249784,85.0-100.0
34.74876407,40.0-50.0
41.70005044,40.0-50.0
43.5835106,40.0-50.0
16.81589184,70.0-85.0
43.73298112,85.0-100.0
50.13634297,85.0-100.0
45.08048043,85.0-100.0
46.25838016,85.0-100.0
51.75674767,85.0-100.0
44.65371267,70.0-85.0
46.6498955,70.0-85.0
49.58296909,85.0-100.0
9.546870881,70.0-85.0
44.5879911,85.0-100.0
47.09764929,85.0-100.0
40.1812432,85.0-100.0
45.87563784,85.0-100.0
46.6599306,85.0-100.0
39.91592357,70.0-85.0
47.5989822,70.0-85.0
46.76206263,85.0-100.0
9.935132826,70.0-85.0
39.74593472,85.0-100.0
52.58811564,85.0-100.0
44.56045142,85.0-100.0
44.44197306,85.0-100.0
52.67302388,85.0-100.0
39.80414391,70.0-85.0
43.87448476,70.0-85.0
48.86581696,85.0-100.0
15.0343232,60.0-70.0
38.55067304,60.0-70.0
26.67806508,85.0-100.0
20.86747592,40.0-50.0
34.68866542,40.0-50.0
44.04700483,85.0-100.0
34.88077285,40.0-50.0
41.13226409,40.0-50.0
47.42870408,85.0-100.0
19.60839775,70.0-85.0
48.56121582,85.0-100.0
52.3137348,85.0-100.0
44.71241275,85.0-100.0
50.12467654,85.0-100.0
50.27132659,85.0-100.0
42.81292825,85.0-100.0
52.37811419,85.0-100.0
12.65611523,70.0-85.0
44.26289513,85.0-100.0
54.24578847,85.0-100.0
34.60429695,85.0-100.0
47.29404915,85.0-100.0
46.14092963,85.0-100.0
28.58196621,85.0-100.0
50.86308576,85.0-100.0
47.67937659,85.0-100.0
13.8481868,70.0-85.0
35.66483427,85.0-100.0
48.38997285,85.0-100.0
44.78270058,70.0-85.0
48.00212967,85.0-100.0
55.16379105,85.0-100.0
36.64285561,85.0-100.0
52.24472601,85.0-100.0
55.56585889,85.0-100.0
16.16257939,15.0-30.0
34.38141407,30.0-40.0
35.26155109,60.0-70.0
9.109122278,15.0-30.0
23.70536277,15.0-30.0
14.24693951,30.0-40.0
37.38354754,40.0-50.0
31.86956379,40.0-50.0
42.53147932,70.0-85.0
8.674987339,15.0-30.0
26.35991815,30.0-40.0
18.90594075,30.0-40.0
11.85429164,70.0-85.0
36.38251036,85.0-100.0
46.36906778,85.0-100.0
10.49048013,40.0-50.0
9.518190042,40.0-50.0
33.82793233,85.0-100.0
39.51659226,70.0-85.0
37.39782282,70.0-85.0
45.90687609,85.0-100.0
11.81277895,60.0-70.0
30.11809644,60.0-70.0
44.03901684,85.0-100.0
2.106143629,70.0-85.0
35.59381518,60.0-70.0
43.56818344,85.0-100.0
12.51034862,40.0-50.0
11.98186799,40.0-50.0
32.14841463,85.0-100.0
39.13544884,70.0-85.0
36.38014621,70.0-85.0
45.52244321,85.0-100.0
10.75855339,40.0-50.0
28.77460219,40.0-50.0
47.05511825,85.0-100.0
3.446957245,70.0-85.0
37.04718214,60.0-70.0
47.11942721,85.0-100.0
3.280980517,40.0-50.0
8.104754995,40.0-50.0
39.56647024,85.0-100.0
31.74709006,70.0-85.0
34.84480888,70.0-85.0
47.09445645,85.0-100.0
5.419599738,40.0-50.0
18.53801466,40.0-50.0
43.94123378,85.0-100.0
0.0,30.0-40.0
34.89767991,40.0-50.0
45.90521481,85.0-100.0
14.02259716,30.0-40.0
19.55154349,30.0-40.0
23.3532112,30.0-40.0
0.0,15.0-30.0
0.70766924,30.0-40.0
19.15166059,30.0-40.0
35.89724622,30.0-40.0
26.64038865,40.0-50.0
40.27113975,70.0-85.0
0.0,85.0-100.0
35.32665147,85.0-100.0
48.69500261,85.0-100.0
15.87410565,40.0-50.0
23.9717282,40.0-50.0
41.66866973,85.0-100.0
4.765281768,30.0-40.0
3.141934656,30.0-40.0
23.06691402,30.0-40.0
40.30244069,70.0-85.0
31.83731475,70.0-85.0
49.46796695,85.0-100.0
10.5253011,85.0-100.0
35.6149447,85.0-100.0
51.11682644,85.0-100.0
12.11048821,40.0-50.0
21.43045359,40.0-50.0
38.79638342,85.0-100.0
4.022257677,30.0-40.0
3.566410027,30.0-40.0
22.47082227,30.0-40.0
42.70251629,70.0-85.0
33.0062022,70.0-85.0
49.30223849,70.0-85.0
12.15190247,85.0-100.0
36.629676,85.0-100.0
52.49415636,85.0-100.0
10.75553549,40.0-50.0
13.98397961,40.0-50.0
34.65614692,85.0-100.0
3.10979023,30.0-40.0
1.896181594,30.0-40.0
24.45376754,30.0-40.0
28.49871025,70.0-85.0
30.77223842,70.0-85.0
47.13760632,70.0-85.0
43.39942952,30.0-40.0
35.8368136,40.0-50.0
37.70168941,70.0-85.0
42.71521565,60.0-70.0
37.39576088,60.0-70.0
38.83428513,70.0-85.0
40.67066673,60.0-70.0
42.94679968,60.0-70.0
38.95047983,85.0-100.0
38.88169758,40.0-50.0
26.99117029,40.0-50.0
34.0336157,70.0-85.0
40.2947746,70.0-85.0
40.40712226,85.0-100.0
42.68462411,85.0-100.0
38.41251828,70.0-85.0
36.57290373,70.0-85.0
42.25144884,85.0-100.0
39.55792883,85.0-100.0
39.02512557,85.0-100.0
41.55598689,85.0-100.0
40.11142329,70.0-85.0
36.58867026,70.0-85.0
42.68363634,85.0-100.0
34.79607292,70.0-85.0
37.62624076,70.0-85.0
40.48594286,85.0-100.0
33.55651029,70.0-85.0
36.0162633,70.0-85.0
41.728023,85.0-100.0
36.31466019,70.0-85.0
36.76661903,85.0-100.0
41.71330917,85.0-100.0
31.38632484,70.0-85.0
36.44138063,70.0-85.0
41.73289196,85.0-100.0
37.54624547,70.0-85.0
39.43512545,70.0-85.0
45.77926691,85.0-100.0
29.68665622,70.0-85.0
39.12761896,70.0-85.0
45.20399384,85.0-100.0
30.87761179,70.0-85.0
37.90012178,85.0-100.0
44.68109157,85.0-100.0
30.7124479,70.0-85.0
34.85762141,70.0-85.0
40.21154517,70.0-85.0
15.9216391,15.0-30.0
25.45694196,30.0-40.0
24.0555231,40.0-50.0
8.373801377,30.0-40.0
32.01377764,30.0-40.0
23.19251783,40.0-50.0
41.0055284,40.0-50.0
34.52065187,40.0-50.0
38.74519603,85.0-100.0
32.03839032,40.0-50.0
23.69345333,40.0-50.0
36.25454831,60.0-70.0
16.24533971,70.0-85.0
35.39709887,70.0-85.0
46.24961136,85.0-100.0
11.56918225,85.0-100.0
34.91039433,85.0-100.0
39.35756061,85.0-100.0
36.80129147,70.0-85.0
39.909465,85.0-100.0
41.26140824,85.0-100.0
38.16592165,70.0-85.0
37.37794419,70.0-85.0
43.82916168,85.0-100.0
12.79513925,70.0-85.0
33.6420654,70.0-85.0
43.31119655,85.0-100.0
34.70800352,70.0-85.0
38.18576353,85.0-100.0
41.17290032,85.0-100.0
31.2993075,70.0-85.0
36.4250561,85.0-100.0
41.63261266,85.0-100.0
32.35958784,70.0-85.0
37.47062049,60.0-70.0
45.15638688,85.0-100.0
10.78771766,70.0-85.0
34.1813834,70.0-85.0
47.10591975,85.0-100.0
28.85136629,70.0-85.0
36.14852387,60.0-70.0
41.60266431,85.0-100.0
29.76126623,70.0-85.0
36.96535355,70.0-85.0
43.02832469,85.0-100.0
27.25583167,60.0-70.0
33.74215602,60.0-70.0
40.24019595,85.0-100.0
